Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
17209, 61, 10, 7.869, 3.002, 4.311, 300.215, 0.672, 73.288, 3.475, 0.808, 3.000, 0.233, 3.000, 41146, 0.000, 0, 0, False, 38, 19.40983606557377, 8733.0, 8733.0, 8866.0, 0.443, 100.000, 5.0, -1, True, greedy=100, 8802.0, 0.304, 100.000, 5.0, -1, True, greedy=100, 8733.0, 0.288, 100.000, 6.0, -1, True, greedy=100, 8831.0, 0.264, 100.000, 6.0, -1, True, greedy=100, 8843.0, 0.307, 100.000, 6.0, -1, True, greedy=100, 8848.0, 0.341, 100.000, 6.0, -1, True, greedy=100, 8775.0, 0.266, 100.000, 6.0, -1, True, greedy=100, 8733.0, 33.392, 100.000, 6.0, 0, True, greedy=100, 8733.0, 32.966, 100.000, 6.0, 0, True, greedy=100, 8733.0, 33.526, 100.000, 6.0, 0, True, greedy=100, 8733.0, 33.682, 100.000, 6.0, 0, True, greedy=100, 8733.0, 34.624, 100.000, 6.0, 0, True, greedy=100, 8733.0, 33.631, 100.000, 6.0, 0, True, greedy=100, 8733.0, 33.959, 100.000, 6.0, 0, True, greedy=100, 8733.0, 34.946, 100.000, 6.0, 0, True, greedy=100, 8733.0, 33.841, 100.000, 6.0, 0, True, greedy=100, 8733.0, 33.189, 100.000, 6.0, 0, True, greedy=100, 8733.0
17208, 74, 12, 7.446, 3.465, 4.676, 299.771, 0.461, 112.566, 4.459, 0.666, 3.000, 0.149, 3.000, 69438, 0.001, 0, 0, False, 50, 25.527027027027028, 11467.0, 11470.0, 11665.0, 0.817, 100.000, 4.0, -1, True, greedy=100, 11520.0, 0.605, 100.000, 2.0, -1, True, greedy=100, 11470.0, 0.493, 100.000, 4.0, -1, True, greedy=100, 11621.0, 0.572, 100.000, 4.0, -1, True, greedy=100, 11649.0, 0.543, 100.000, 4.0, -1, True, greedy=100, 11595.0, 0.509, 100.000, 5.0, -1, True, greedy=100, 11563.0, 0.540, 100.000, 4.0, -1, True, greedy=100, 11470.0, 61.800, 100.000, 4.0, 0, True, greedy=100, 11470.0, 61.000, 100.000, 4.0, 0, True, greedy=100, 11470.0, 62.468, 100.000, 4.0, 0, True, greedy=100, 11470.0, 63.684, 100.000, 4.0, 0, True, greedy=100, 11470.0, 59.999, 100.000, 4.0, 0, True, greedy=100, 11470.0, 62.855, 100.000, 4.0, 0, True, greedy=100, 11470.0, 61.441, 100.000, 4.0, 0, True, greedy=100, 11470.0, 61.031, 100.000, 4.0, 0, True, greedy=100, 11470.0, 62.675, 100.000, 4.0, 0, True, greedy=100, 11470.0, 62.654, 100.000, 4.0, 0, True, greedy=100, 11470.0
17207, 55, 12, 2.582, 8.951, 1.018, 286.366, 0.939, 18.113, 2.618, 1.977, 9.000, 0.755, 6.000, 188166, 0.000, 0, 0, False, 10, 2.090909090909091, 2696.0, 2696.0, 3076.0, 1.411, 100.000, 131.0, -1, True, greedy=100, 3700.0, 0.285, 100.000, 106.0, -1, True, greedy=100, 2696.0, 0.317, 100.000, 141.0, -1, True, greedy=100, 3512.0, 0.282, 100.000, 119.0, -1, True, greedy=100, 2977.0, 0.254, 100.000, 131.0, -1, True, greedy=100, 3152.0, 0.237, 100.000, 128.0, -1, True, greedy=100, 3022.0, 0.300, 100.000, 129.0, -1, True, greedy=100, 2696.0, 90.677, 100.000, 141.0, 0, True, greedy=100, 2696.0, 88.728, 100.000, 141.0, 0, True, greedy=100, 2696.0, 89.727, 100.000, 141.0, 0, True, greedy=100, 2696.0, 88.906, 100.000, 141.0, 0, True, greedy=100, 2696.0, 86.745, 100.000, 141.0, 0, True, greedy=100, 2696.0, 91.180, 100.000, 141.0, 0, True, greedy=100, 2696.0, 89.699, 100.000, 141.0, 0, True, greedy=100, 2696.0, 86.868, 100.000, 141.0, 0, True, greedy=100, 2696.0, 87.168, 100.000, 141.0, 0, True, greedy=100, 2696.0, 88.827, 100.000, 141.0, 0, True, greedy=100, 2696.0
17204, 75, 10, 2.333, 7.629, 4.640, 306.634, 0.792, 57.458, 2.027, 1.770, 8.000, 0.874, 5.000, 209084, 0.000, 0, 0, False, 44, 19.866666666666667, 12545.0, 13187.0, 14331.0, 0.586, 100.000, 22.0, -1, True, greedy=100, 14415.0, 0.338, 100.000, 17.0, -1, True, greedy=100, 13396.0, 0.270, 100.000, 26.0, -1, True, greedy=100, 14555.0, 0.425, 100.000, 26.0, -1, True, greedy=100, 14525.0, 0.366, 100.000, 19.0, -1, True, greedy=100, 14530.0, 0.369, 100.000, 24.0, -1, True, greedy=100, 13895.0, 0.366, 100.000, 25.0, -1, True, greedy=100, 13270.0, 122.546, 100.000, 26.0, 14, True, greedy=89.2578125,ga=10.7421875, 13237.0, 121.050, 100.000, 28.0, 43, True, greedy=100.0, 13229.0, 127.497, 100.000, 28.0, 9, True, greedy=82.8125,ga=17.1875, 13267.0, 124.708, 100.000, 26.0, 9, True, greedy=100.0, 13273.0, 122.008, 100.000, 26.0, 7, True, greedy=84.375,ga=15.625, 13267.0, 122.758, 100.000, 26.0, 21, True, greedy=98.1689453125,ga=1.8310546875, 13187.0, 125.471, 100.000, 26.0, 17, True, greedy=89.6728515625,ga=10.3271484375, 13273.0, 123.145, 100.000, 26.0, 2, True, greedy=100.0, 13273.0, 123.773, 100.000, 27.0, 7, True, greedy=96.875,ga=3.125, 13379.0, 125.918, 100.000, 26.0, 7, True, greedy=100.0, 13187.0
17211, 63, 11, 7.651, 3.546, 0.952, 307.790, 0.702, 61.429, 4.317, 0.913, 4.000, 0.211, 4.000, 79024, 0.000, 0, 0, False, 6, 1.3015873015873016, 1612.0, 1971.0, 2580.0, 3.246, 100.000, 43.0, -1, True, greedy=100, 2245.0, 0.379, 100.000, 59.0, -1, True, greedy=100, 1987.0, 0.437, 100.000, 62.0, -1, True, greedy=100, 2595.0, 0.381, 100.000, 35.0, -1, True, greedy=100, 2056.0, 0.457, 100.000, 56.0, -1, True, greedy=100, 2239.0, 0.433, 100.000, 50.0, -1, True, greedy=100, 1971.0, 0.526, 100.000, 54.0, -1, True, greedy=100, 1971.0, 50.212, 100.000, 54.0, 0, True, greedy=100, 1971.0, 47.962, 100.000, 54.0, 0, True, greedy=100, 1971.0, 50.097, 100.000, 54.0, 0, True, greedy=100, 1971.0, 51.403, 100.000, 54.0, 0, True, greedy=100, 1971.0, 50.812, 100.000, 54.0, 0, True, greedy=100, 1971.0, 49.966, 100.000, 54.0, 0, True, greedy=100, 1971.0, 49.974, 100.000, 54.0, 0, True, greedy=100, 1971.0, 50.115, 100.000, 54.0, 0, True, greedy=100, 1971.0, 50.341, 100.000, 54.0, 0, True, greedy=100, 1971.0, 50.243, 100.000, 54.0, 0, True, greedy=100, 1971.0
17216, 41, 3, 2.439, 1.450, 3.951, 290.110, 0.119, 220.324, 0.537, 0.505, 1.000, 0.941, 1.000, 390, 0.000, 0, 0, False, 26, 13, 6887.0, 7293.0, 7848.0, 0.031, 100.000, 0.0, -1, False, greedy=100, 7508.0, 0.034, 100.000, 0.0, -1, False, greedy=100, 7293.0, 0.042, 100.000, 0.0, -1, False, greedy=100, 8000.0, 0.024, 100.000, 0.0, -1, False, greedy=100, 7809.0, 0.030, 100.000, 0.0, -1, False, greedy=100, 7452.0, 0.032, 100.000, 0.0, -1, False, greedy=100, 7305.0, 0.017, 100.000, 0.0, -1, False, greedy=100, 7293.0, 8.721, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.580, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.861, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.639, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.402, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.608, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.799, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.642, 100.000, 0.0, 0, False, greedy=100, 7293.0, 8.482, 100.000, 0.0, 0, False, greedy=100, 7293.0, 9.007, 100.000, 0.0, 0, False, greedy=100, 7293.0
17217, 17, 4, 2.353, 1.425, 2.824, 304.400, 0.318, 190.702, 0.529, 0.514, 1.000, 0.972, 1.000, 8, 0.000, 0, 0, False, 9, 5.882352941176471, 2774.0, 3007.0, 3184.0, 0.006, 100.000, 0.0, -1, False, greedy=100, 3110.0, 0.008, 100.000, 1.0, -1, True, greedy=100, 3081.0, 0.003, 100.000, 0.0, -1, False, greedy=100, 3248.0, 0.007, 100.000, 1.0, -1, True, greedy=100, 3119.0, 0.004, 100.000, 0.0, -1, False, greedy=100, 3081.0, 0.004, 100.000, 0.0, -1, False, greedy=100, 3396.0, 0.004, 100.000, 0.0, -1, False, greedy=100, 3007.0, 2.109, 100.000, 1.0, 4, True, greedy=100.0, 3007.0, 2.246, 100.000, 1.0, 2, True, greedy=100.0, 3007.0, 2.172, 100.000, 1.0, 4, True, greedy=93.75,ga=6.25, 3007.0, 2.382, 100.000, 1.0, 2, True, greedy=50.0,ga=50.0, 3007.0, 2.191, 100.000, 1.0, 2, True, greedy=100.0, 3007.0, 1.818, 100.000, 1.0, 3, True, greedy=100.0, 3081.0, 2.010, 100.000, 0.0, 0, False, greedy=100, 3007.0, 2.229, 100.000, 1.0, 2, True, greedy=100.0, 3007.0, 2.275, 100.000, 1.0, 3, True, greedy=100.0, 3007.0, 2.160, 100.000, 1.0, 5, True, greedy=87.5,ga=12.5, 3007.0
17218, 31, 7, 2.806, 2.563, 0.806, 293.276, 0.362, 143.242, 1.355, 1.142, 3.000, 0.843, 3.000, 1294, 0.000, 0, 0, False, 4, 1.1290322580645162, 1313.0, 2241.0, 2725.0, 0.082, 100.000, 0.0, -1, False, greedy=100, 2659.0, 0.030, 100.000, 0.0, -1, False, greedy=100, 2349.0, 0.019, 100.000, 0.0, -1, False, greedy=100, 2542.0, 0.030, 100.000, 0.0, -1, False, greedy=100, 2429.0, 0.038, 100.000, 0.0, -1, False, greedy=100, 2535.0, 0.038, 100.000, 1.0, -1, True, greedy=100, 2345.0, 0.020, 100.000, 3.0, -1, True, greedy=100, 2335.0, 8.506, 100.000, 0.0, 32, False, greedy=100.0, 2241.0, 8.762, 100.000, 3.0, 9, True, greedy=100.0, 2345.0, 7.968, 100.000, 3.0, 0, True, greedy=100, 2277.0, 8.063, 100.000, 3.0, 17, True, greedy=100.0, 2241.0, 7.961, 100.000, 4.0, 43, True, greedy=100.0, 2306.0, 7.780, 100.000, 0.0, 12, False, greedy=100.0, 2253.0, 8.490, 100.000, 1.0, 9, True, greedy=85.9375,ga=14.0625, 2326.0, 8.254, 100.000, 2.0, 10, True, greedy=100.0, 2345.0, 8.538, 100.000, 3.0, 0, True, greedy=100, 2345.0, 8.409, 100.000, 3.0, 0, True, greedy=100, 2241.0
17210, 92, 11, 7.630, 3.516, 0.935, 296.269, 0.468, 109.917, 4.391, 0.864, 3.500, 0.197, 4.000, 170688, 0.000, 0, 0, False, 7, 1.4565217391304348, 1890.0, 3819.0, 3844.0, 6.982, 100.000, 8.0, -1, True, greedy=100, 4385.0, 0.624, 100.000, 3.0, -1, True, greedy=100, 3850.0, 0.832, 100.000, 5.0, -1, True, greedy=100, 4205.0, 0.721, 100.000, 13.0, -1, True, greedy=100, 3947.0, 0.812, 100.000, 6.0, -1, True, greedy=100, 4172.0, 0.660, 100.000, 8.0, -1, True, greedy=100, 3928.0, 0.707, 100.000, 8.0, -1, True, greedy=100, 3844.0, 72.241, 100.000, 8.0, 0, True, greedy=100, 3819.0, 72.417, 100.000, 5.0, 4, True, greedy=93.75,ga=6.25, 3844.0, 70.318, 100.000, 8.0, 0, True, greedy=100, 3844.0, 72.485, 100.000, 8.0, 0, True, greedy=100, 3844.0, 71.340, 100.000, 8.0, 0, True, greedy=100, 3844.0, 73.590, 100.000, 8.0, 0, True, greedy=100, 3844.0, 73.900, 100.000, 8.0, 0, True, greedy=100, 3820.0, 71.605, 100.000, 8.0, 47, True, greedy=100.0, 3844.0, 72.027, 100.000, 8.0, 0, True, greedy=100, 3844.0, 74.457, 100.000, 8.0, 0, True, greedy=100, 3819.0
17219, 16, 7, 2.375, 2.526, 0.688, 308.395, 0.618, 95.656, 1.312, 0.793, 3.000, 0.604, 2.000, 178, 0.000, 0, 0, False, 5, 1.6875, 1812.0, 1827.0, 1931.0, 0.017, 100.000, 2.0, -1, True, greedy=100, 1929.0, 0.005, 100.000, 1.0, -1, True, greedy=100, 1827.0, 0.012, 100.000, 2.0, -1, True, greedy=100, 1987.0, 0.008, 100.000, 0.0, -1, False, greedy=100, 1827.0, 0.016, 100.000, 2.0, -1, True, greedy=100, 1876.0, 0.009, 100.000, 1.0, -1, True, greedy=100, 1827.0, 0.011, 100.000, 2.0, -1, True, greedy=100, 1827.0, 3.126, 100.000, 2.0, 0, True, greedy=100, 1827.0, 3.091, 100.000, 2.0, 0, True, greedy=100, 1827.0, 3.386, 100.000, 2.0, 0, True, greedy=100, 1827.0, 3.195, 100.000, 2.0, 0, True, greedy=100, 1827.0, 2.941, 100.000, 2.0, 0, True, greedy=100, 1827.0, 2.942, 100.000, 2.0, 0, True, greedy=100, 1827.0, 3.085, 100.000, 2.0, 0, True, greedy=100, 1827.0, 2.989, 100.000, 2.0, 0, True, greedy=100, 1827.0, 3.024, 100.000, 2.0, 0, True, greedy=100, 1827.0, 3.000, 100.000, 2.0, 0, True, greedy=100, 1827.0
17220, 31, 3, 2.258, 2.543, 3.903, 289.843, 0.364, 147.899, 0.484, 0.508, 3.000, 1.050, 1.000, 3394, 0.000, 0, 0, False, 17, 8.516129032258064, 4755.0, 5728.0, 6779.0, 0.025, 100.000, 0.0, -1, False, greedy=100, 6351.0, 0.014, 100.000, 0.0, -1, False, greedy=100, 6463.0, 0.028, 100.000, 1.0, -1, True, greedy=100, 6669.0, 0.016, 100.000, 2.0, -1, True, greedy=100, 6802.0, 0.023, 100.000, 0.0, -1, False, greedy=100, 6315.0, 0.022, 100.000, 2.0, -1, True, greedy=100, 6527.0, 0.018, 100.000, 0.0, -1, False, greedy=100, 6001.0, 8.042, 100.000, 2.0, 38, True, greedy=93.75,ga=6.25, 5831.0, 8.187, 100.000, 1.0, 35, True, greedy=88.226318359375,ga=11.773681640625, 6036.0, 8.000, 100.000, 2.0, 33, True, greedy=91.40625,ga=8.59375, 5918.0, 8.486, 100.000, 1.0, 47, True, greedy=92.48046875,ga=7.51953125, 5997.0, 8.189, 100.000, 0.0, 15, False, greedy=100.0, 6187.0, 8.571, 100.000, 2.0, 40, True, greedy=100.0, 5918.0, 7.769, 100.000, 1.0, 41, True, greedy=100.0, 6042.0, 7.637, 100.000, 1.0, 29, True, greedy=97.723388671875,ga=2.276611328125, 5728.0, 7.957, 100.000, 2.0, 23, True, greedy=83.15811157226562,ga=16.841888427734375, 6017.0, 7.884, 100.000, 1.0, 47, True, greedy=88.4765625,ga=11.5234375, 5728.0
17221, 27, 5, 2.222, 4.100, 3.074, 297.433, 0.879, 46.992, 0.778, 0.892, 4.000, 1.146, 2.000, 5594, 0.000, 0, 0, False, 12, 6.296296296296297, 3409.0, 3459.0, 4200.0, 0.040, 100.000, 10.0, -1, True, greedy=100, 3809.0, 0.026, 100.000, 13.0, -1, True, greedy=100, 3515.0, 0.024, 100.000, 14.0, -1, True, greedy=100, 3825.0, 0.018, 100.000, 15.0, -1, True, greedy=100, 3692.0, 0.017, 100.000, 14.0, -1, True, greedy=100, 3700.0, 0.036, 100.000, 17.0, -1, True, greedy=100, 3882.0, 0.029, 100.000, 15.0, -1, True, greedy=100, 3515.0, 10.040, 100.000, 14.0, 0, True, greedy=100, 3459.0, 9.912, 100.000, 16.0, 21, True, greedy=89.84375,ga=10.15625, 3459.0, 10.269, 100.000, 16.0, 8, True, greedy=100.0, 3459.0, 9.110, 100.000, 16.0, 21, True, greedy=100.0, 3515.0, 10.442, 100.000, 14.0, 0, True, greedy=100, 3459.0, 9.870, 100.000, 16.0, 5, True, greedy=87.5,ga=12.5, 3459.0, 9.593, 100.000, 16.0, 28, True, greedy=90.625,ga=9.375, 3515.0, 10.189, 100.000, 14.0, 0, True, greedy=100, 3459.0, 10.323, 100.000, 16.0, 21, True, greedy=91.40625,ga=8.59375, 3512.0, 10.282, 100.000, 14.0, 7, True, greedy=95.3125,ga=4.6875, 3459.0
17206, 67, 14, 2.299, 10.578, 0.881, 300.922, 0.852, 41.155, 2.493, 2.279, 11.000, 0.914, 7.000, 345882, 0.000, 0, 0, False, 14, 2.4029850746268657, 3923.0, 6294.0, 6608.0, 2.206, 100.000, 66.0, -1, True, greedy=100, 7724.0, 0.490, 100.000, 50.0, -1, True, greedy=100, 6573.0, 0.459, 100.000, 66.0, -1, True, greedy=100, 7104.0, 0.650, 100.000, 62.0, -1, True, greedy=100, 6454.0, 0.563, 100.000, 71.0, -1, True, greedy=100, 7279.0, 0.583, 100.000, 53.0, -1, True, greedy=100, 6713.0, 0.421, 100.000, 62.0, -1, True, greedy=100, 6347.0, 163.001, 100.000, 77.0, 17, True, greedy=100.0, 6433.0, 181.863, 100.000, 65.0, 11, True, greedy=100.0, 6294.0, 174.799, 100.000, 66.0, 11, True, greedy=98.828125,ga=1.171875, 6454.0, 171.129, 100.000, 71.0, 0, True, greedy=100, 6454.0, 165.558, 100.000, 71.0, 0, True, greedy=100, 6454.0, 176.541, 100.000, 71.0, 0, True, greedy=100, 6384.0, 167.469, 100.000, 72.0, 21, True, greedy=100.0, 6454.0, 169.874, 100.000, 71.0, 0, True, greedy=100, 6380.0, 168.480, 100.000, 71.0, 42, True, greedy=81.25,ga=18.75, 6454.0, 169.149, 100.000, 71.0, 0, True, greedy=100, 6294.0
17212, 52, 15, 7.327, 11.633, 3.808, 295.866, 0.864, 37.277, 5.846, 1.178, 12.000, 0.201, 4.000, 2157560, 0.000, 0, 0, False, 27, 14.076923076923077, 6183.0, 6454.0, 6985.0, 1.487, 100.000, 31.0, -1, True, greedy=100, 6946.0, 0.798, 100.000, 31.0, -1, True, greedy=100, 6476.0, 0.879, 100.000, 40.0, -1, True, greedy=100, 7026.0, 0.841, 100.000, 29.0, -1, True, greedy=100, 6879.0, 0.815, 100.000, 29.0, -1, True, greedy=100, 7143.0, 0.731, 100.000, 25.0, -1, True, greedy=100, 6852.0, 0.779, 100.000, 36.0, -1, True, greedy=100, 6454.0, 92.511, 100.000, 40.0, 6, True, greedy=100.0, 6476.0, 91.315, 100.000, 40.0, 0, True, greedy=100, 6454.0, 94.059, 100.000, 40.0, 4, True, greedy=100.0, 6476.0, 93.733, 100.000, 40.0, 0, True, greedy=100, 6476.0, 91.565, 100.000, 40.0, 0, True, greedy=100, 6454.0, 94.357, 100.000, 40.0, 9, True, greedy=100.0, 6454.0, 90.376, 100.000, 39.0, 4, True, greedy=87.5,ga=12.5, 6454.0, 93.825, 100.000, 40.0, 6, True, greedy=100.0, 6454.0, 90.594, 100.000, 40.0, 4, True, greedy=100.0, 6454.0, 93.003, 100.000, 38.0, 4, True, greedy=100.0, 6454.0
17223, 47, 4, 2.447, 2.913, 0.702, 304.374, 0.806, 72.976, 0.809, 0.825, 3.000, 1.020, 2.000, 12400, 0.000, 0, 0, False, 9, 1.8297872340425532, 2626.0, 3459.0, 5081.0, 0.280, 100.000, 24.0, -1, True, greedy=100, 4424.0, 0.055, 100.000, 23.0, -1, True, greedy=100, 3592.0, 0.057, 100.000, 32.0, -1, True, greedy=100, 4080.0, 0.060, 100.000, 23.0, -1, True, greedy=100, 3701.0, 0.060, 100.000, 36.0, -1, True, greedy=100, 4036.0, 0.068, 100.000, 32.0, -1, True, greedy=100, 3654.0, 0.050, 100.000, 32.0, -1, True, greedy=100, 3592.0, 20.142, 100.000, 32.0, 0, True, greedy=100, 3519.0, 19.514, 100.000, 32.0, 12, True, greedy=100.0, 3592.0, 20.825, 100.000, 32.0, 0, True, greedy=100, 3459.0, 21.076, 100.000, 34.0, 43, True, greedy=100.0, 3544.0, 21.049, 100.000, 33.0, 22, True, greedy=100.0, 3592.0, 20.419, 100.000, 32.0, 0, True, greedy=100, 3592.0, 21.567, 100.000, 32.0, 0, True, greedy=100, 3520.0, 20.458, 100.000, 34.0, 40, True, greedy=100.0, 3560.0, 21.071, 100.000, 33.0, 10, True, greedy=100.0, 3592.0, 20.439, 100.000, 32.0, 0, True, greedy=100, 3459.0
17224, 41, 5, 7.902, 1.485, 3.634, 296.725, 0.124, 223.048, 1.000, 0.000, 1.000, 0.000, 0.000, 1586, 0.000, 0, 0, False, 26, 13.024390243902438, 6044.0, 6044.0, 6397.0, 0.130, 100.000, 0.0, -1, False, greedy=100, 6244.0, 0.079, 100.000, 0.0, -1, False, greedy=100, 6044.0, 0.076, 100.000, 0.0, -1, False, greedy=100, 6247.0, 0.083, 100.000, 0.0, -1, False, greedy=100, 6155.0, 0.077, 100.000, 0.0, -1, False, greedy=100, 6240.0, 0.101, 100.000, 0.0, -1, False, greedy=100, 6198.0, 0.081, 100.000, 0.0, -1, False, greedy=100, 6044.0, 8.953, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.407, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.589, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.430, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.789, 100.000, 0.0, 0, False, greedy=100, 6044.0, 8.710, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.340, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.558, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.105, 100.000, 0.0, 0, False, greedy=100, 6044.0, 9.006, 100.000, 0.0, 0, False, greedy=100, 6044.0
17226, 31, 3, 7.645, 1.409, 0.806, 296.456, 0.108, 230.952, 1.000, 0.000, 1.000, 0.000, 0.000, 2526, 0.000, 0, 0, False, 4, 1.096774193548387, 1125.0, 2642.0, 2866.0, 0.268, 100.000, 0.0, -1, False, greedy=100, 2880.0, 0.055, 100.000, 0.0, -1, False, greedy=100, 2769.0, 0.066, 100.000, 0.0, -1, False, greedy=100, 3012.0, 0.048, 100.000, 0.0, -1, False, greedy=100, 2847.0, 0.039, 100.000, 0.0, -1, False, greedy=100, 2991.0, 0.055, 100.000, 0.0, -1, False, greedy=100, 2843.0, 0.038, 100.000, 0.0, -1, False, greedy=100, 2769.0, 4.952, 100.000, 0.0, 0, False, greedy=100, 2732.0, 4.803, 100.000, 0.0, 35, False, greedy=100.0, 2769.0, 4.812, 100.000, 0.0, 0, False, greedy=100, 2651.0, 4.321, 100.000, 0.0, 26, False, greedy=95.3125,ga=4.6875, 2705.0, 4.151, 100.000, 0.0, 13, False, greedy=100.0, 2750.0, 4.454, 100.000, 0.0, 31, False, greedy=99.609375,ga=0.390625, 2679.0, 4.506, 100.000, 0.0, 37, False, greedy=100.0, 2642.0, 4.469, 100.000, 0.0, 31, False, greedy=99.2279052734375,ga=0.7720947265625, 2670.0, 4.858, 100.000, 0.0, 40, False, greedy=94.62890625,ga=5.37109375, 2769.0, 4.881, 100.000, 0.0, 0, False, greedy=100, 2642.0
17227, 10, 8, 7.400, 2.459, 0.500, 295.203, 0.649, 89.187, 2.600, 0.699, 2.000, 0.269, 2.000, 548, 0.000, 0, 0, False, 2, 0.5, 659.0, 659.0, 676.0, 0.050, 100.000, 1.0, -1, True, greedy=100, 659.0, 0.021, 100.000, 1.0, -1, True, greedy=100, 659.0, 0.015, 100.000, 2.0, -1, True, greedy=100, 676.0, 0.015, 100.000, 1.0, -1, True, greedy=100, 659.0, 0.013, 100.000, 1.0, -1, True, greedy=100, 659.0, 0.010, 100.000, 1.0, -1, True, greedy=100, 668.0, 0.020, 100.000, 1.0, -1, True, greedy=100, 659.0, 1.820, 100.000, 1.0, 0, True, greedy=100, 659.0, 2.012, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.916, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.924, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.796, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.860, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.750, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.761, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.839, 100.000, 1.0, 0, True, greedy=100, 659.0, 1.886, 100.000, 1.0, 0, True, greedy=100, 659.0
17222, 48, 5, 2.250, 4.037, 1.000, 300.694, 0.616, 101.631, 0.667, 0.781, 4.000, 1.171, 2.000, 24490, 0.000, 0, 0, False, 7, 1.9375, 2240.0, 6062.0, 6549.0, 0.396, 100.000, 11.0, -1, True, greedy=100, 6838.0, 0.109, 100.000, 12.0, -1, True, greedy=100, 6322.0, 0.102, 100.000, 20.0, -1, True, greedy=100, 6592.0, 0.099, 100.000, 14.0, -1, True, greedy=100, 6580.0, 0.120, 100.000, 13.0, -1, True, greedy=100, 6934.0, 0.080, 100.000, 10.0, -1, True, greedy=100, 6420.0, 0.122, 100.000, 15.0, -1, True, greedy=100, 6062.0, 31.871, 100.000, 17.0, 32, True, greedy=100.0, 6174.0, 30.440, 100.000, 17.0, 36, True, greedy=97.37548828125,ga=2.62451171875, 6282.0, 31.455, 100.000, 18.0, 38, True, greedy=100.0, 6122.0, 31.388, 100.000, 18.0, 40, True, greedy=100.0, 6213.0, 31.108, 100.000, 19.0, 15, True, greedy=100.0, 6134.0, 29.420, 100.000, 11.0, 40, True, greedy=98.260498046875,ga=1.739501953125, 6118.0, 31.650, 100.000, 20.0, 47, True, greedy=91.455078125,ga=8.544921875, 6255.0, 30.401, 100.000, 11.0, 29, True, greedy=100.0, 6193.0, 31.125, 100.000, 20.0, 48, True, greedy=93.75,ga=6.25, 6063.0, 31.171, 100.000, 17.0, 32, True, greedy=100.0, 6062.0
