Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.000, 0, 0, False, 12869.0, 14313.0, 14808.0, 16.192, 100.000, 0.0, 37, False, 14678.0, 16.282, 100.000, 0.0, 42, False, 15177.0, 15.563, 100.000, 0.0, 43, False, 15131.0, 14.933, 100.000, 0.0, 31, False, 14512.0, 12.711, 100.000, 0.0, 30, False, 15080.0, 15.103, 100.000, 0.0, 14, False, 14313.0, 15.901, 100.000, 0.0, 16, False, 14804.0, 15.873, 100.000, 0.0, 0, False, 14667.0, 15.429, 100.000, 0.0, 41, False, 15003.0, 14.866, 100.000, 0.0, 46, False, 14313.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 1993.0, 5558.0, 5558.0, 5.292, 100.000, 0.0, 10, False, 5953.0, 4.658, 100.000, 0.0, 18, False, 6518.0, 5.410, 100.000, 0.0, 40, False, 6158.0, 5.188, 100.000, 0.0, 41, False, 6238.0, 5.398, 100.000, 0.0, 14, False, 5773.0, 4.805, 100.000, 0.0, 17, False, 6339.0, 5.235, 100.000, 0.0, 23, False, 5732.0, 4.887, 100.000, 0.0, 27, False, 6179.0, 5.411, 100.000, 0.0, 40, False, 5706.0, 5.390, 100.000, 0.0, 48, False, 5558.0
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 8458.0, 10981.0, 11828.0, 11.042, 100.000, 0.0, 24, False, 11565.0, 10.026, 100.000, 0.0, 32, False, 11690.0, 10.684, 100.000, 0.0, 21, False, 11815.0, 10.923, 100.000, 0.0, 45, False, 10981.0, 11.079, 100.000, 0.0, 46, False, 11533.0, 10.791, 100.000, 0.0, 40, False, 11075.0, 10.963, 100.000, 0.0, 34, False, 11564.0, 7.174, 100.000, 0.0, 11, False, 11592.0, 10.372, 100.000, 0.0, 39, False, 11278.0, 10.311, 100.000, 0.0, 38, False, 10981.0
16029, 52, 4, 7.212, 3.045, 4.231, 301.016, 0.827, 66.376, 1.865, 0.397, 3.000, 0.213, 2.000, 133754, 0.000, 0, 0, False, 7601.0, 10759.0, 11192.0, 8.329, 100.000, 0.0, 17, False, 11534.0, 7.304, 100.000, 0.0, 26, False, 10759.0, 8.373, 100.000, 0.0, 19, False, 11140.0, 7.393, 100.000, 0.0, 4, False, 11417.0, 7.842, 100.000, 0.0, 49, False, 11168.0, 8.212, 100.000, 0.0, 20, False, 11221.0, 8.158, 100.000, 0.0, 40, False, 10872.0, 8.002, 100.000, 0.0, 29, False, 11096.0, 7.615, 100.000, 0.0, 11, False, 11553.0, 8.376, 100.000, 0.0, 36, False, 10759.0
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.000, 0, 0, False, 13213.0, 17727.0, 18505.0, 20.515, 100.000, 0.0, 25, False, 18282.0, 20.280, 100.000, 0.0, 34, False, 18191.0, 19.804, 100.000, 0.0, 12, False, 18625.0, 18.839, 100.000, 0.0, 7, False, 18254.0, 20.045, 100.000, 0.0, 22, False, 17727.0, 20.493, 100.000, 0.0, 12, False, 17864.0, 20.957, 100.000, 0.0, 40, False, 18387.0, 20.897, 100.000, 0.0, 38, False, 18385.0, 20.724, 100.000, 0.0, 24, False, 17859.0, 20.979, 100.000, 0.0, 28, False, 17727.0
16023, 91, 4, 2.670, 2.959, 1.000, 298.342, 0.820, 68.619, 1.044, 0.829, 3.000, 0.794, 2.000, 67320, 0.000, 0, 0, False, 1804.0, 13984.0, 14687.0, 17.211, 100.000, 0.0, 1, False, 14941.0, 17.816, 100.000, 0.0, 1, False, 14441.0, 16.650, 100.000, 0.0, 44, False, 14914.0, 17.338, 100.000, 0.0, 2, False, 13984.0, 17.202, 100.000, 0.0, 30, False, 14449.0, 17.698, 100.000, 0.0, 23, False, 14475.0, 17.026, 100.000, 0.0, 46, False, 14721.0, 17.638, 100.000, 0.0, 17, False, 15039.0, 17.507, 100.000, 0.0, 0, False, 14804.0, 18.466, 100.000, 0.0, 47, False, 13984.0
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.000, 0, 0, False, 3349.0, 3422.0, 3579.0, 1.517, 100.000, 0.0, 2, False, 3684.0, 1.597, 100.000, 0.0, 12, False, 3636.0, 1.549, 100.000, 0.0, 37, False, 3692.0, 1.440, 100.000, 0.0, 24, False, 3475.0, 1.539, 100.000, 0.0, 40, False, 3422.0, 1.457, 100.000, 0.0, 34, False, 3690.0, 1.556, 100.000, 0.0, 9, False, 3620.0, 1.591, 100.000, 0.0, 2, False, 3511.0, 1.674, 100.000, 0.0, 25, False, 3504.0, 1.663, 100.000, 0.0, 7, False, 3422.0
16027, 75, 8, 7.427, 2.488, 1.053, 300.106, 0.607, 93.470, 2.760, 0.430, 2.000, 0.156, 1.000, 41716, 0.000, 0, 0, False, 4110.0, 8528.0, 8673.0, 11.652, 100.000, 0.0, 37, False, 8880.0, 11.655, 100.000, 0.0, 17, False, 8822.0, 11.225, 100.000, 0.0, 31, False, 8728.0, 11.303, 100.000, 0.0, 42, False, 8854.0, 11.196, 100.000, 0.0, 27, False, 8528.0, 11.189, 100.000, 0.0, 32, False, 9020.0, 11.532, 100.000, 0.0, 11, False, 9006.0, 12.051, 100.000, 0.0, 14, False, 9652.0, 11.575, 100.000, 0.0, 32, False, 8903.0, 11.162, 100.000, 0.0, 12, False, 8528.0
16035, 16, 16, 2.438, 5.179, 0.750, 305.590, 0.783, 38.406, 3.188, 2.455, 6.000, 0.770, 7.000, 996, 0.000, 0, 0, False, 1278.0, 1617.0, 1848.0, 1.308, 100.000, 0.0, 4, False, 1717.0, 1.161, 100.000, 0.0, 3, False, 1633.0, 1.288, 100.000, 0.0, 49, False, 1813.0, 1.255, 100.000, 0.0, 30, False, 1808.0, 1.259, 100.000, 0.0, 44, False, 1823.0, 1.313, 100.000, 0.0, 1, False, 1620.0, 1.191, 100.000, 0.0, 44, False, 1653.0, 1.244, 100.000, 0.0, 45, False, 1617.0, 1.224, 100.000, 0.0, 12, False, 1920.0, 1.254, 100.000, 0.0, 40, False, 1617.0
16034, 28, 18, 2.464, 5.130, 0.679, 306.638, 0.594, 81.006, 2.500, 2.269, 5.000, 0.908, 8.000, 2666, 0.000, 0, 0, False, 1401.0, 2956.0, 3161.0, 2.817, 100.000, 0.0, 29, False, 3046.0, 2.366, 100.000, 0.0, 40, False, 3169.0, 2.387, 100.000, 0.0, 22, False, 2956.0, 2.728, 100.000, 0.0, 12, False, 3134.0, 2.819, 100.000, 0.0, 9, False, 3207.0, 2.660, 100.000, 0.0, 23, False, 3113.0, 2.647, 100.000, 0.0, 25, False, 3300.0, 2.777, 100.000, 0.0, 32, False, 3272.0, 2.788, 100.000, 0.0, 39, False, 3335.0, 2.567, 100.000, 0.0, 8, False, 2956.0
