Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, LB_res, UB, operations, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, loaded_shortest_modes, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, modes, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_forward, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_backwards, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_sons, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_all, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_time_forward, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_all_preferences, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
16898, 15, 5, 2.600, 1.487, 0.867, 286.026, 0.147, 210.466, 0.467, 0.516, 1.000, 1.107, 1.000, 30, 0.000, 0, 0, False, 3, 0.8, 1003.0, 1003.0, 1291.0, 1779.0, 0.025, 100.000, 0.0, -1, greedy=100, False, 1926.0, 0.010, 100.000, 0.0, -1, greedy=100, False, 1340.0, 0.604, 100.000, 0.0, -1, greedy=100, False, 1329.0, 0.606, 100.000, 0.0, -1, greedy=100, False, 1473.0, 0.562, 100.000, 0.0, -1, greedy=100, False, 1606.0, 0.518, 100.000, 0.0, -1, greedy=100, False, 1291.0, 0.555, 100.000, 0.0, -1, greedy=100, False, 1393.0, 0.645, 100.000, 0.0, -1, greedy=100, False, 1329.0, 0.548, 100.000, 0.0, -1, greedy=100, False, 1291.0, 2.120, 100.000, 0.0, 0, greedy=100, False, 1291.0, 1.960, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.096, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.154, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.131, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.151, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.162, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.126, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.079, 100.000, 0.0, 0, greedy=100, False, 1291.0, 2.111, 100.000, 0.0, 0, greedy=100, False, 1291.0
16897, 25, 5, 2.720, 1.515, 3.840, 296.500, 0.362, 176.301, 0.680, 0.476, 2.000, 0.700, 1.000, 74, 0.000, 0, 0, False, 19, 11.12, 5011.0, 5011.0, 5099.0, 5587.0, 0.019, 100.000, 1.0, -1, greedy=100, True, 5886.0, 0.014, 100.000, 0.0, -1, greedy=100, False, 5099.0, 1.814, 100.000, 1.0, -1, greedy=100, True, 5099.0, 1.558, 100.000, 1.0, -1, greedy=100, True, 5155.0, 1.531, 100.000, 1.0, -1, greedy=100, True, 5099.0, 1.794, 100.000, 1.0, -1, greedy=100, True, 5099.0, 2.087, 100.000, 1.0, -1, greedy=100, True, 5354.0, 1.583, 100.000, 2.0, -1, greedy=100, True, 5099.0, 1.479, 100.000, 1.0, -1, greedy=100, True, 5099.0, 4.709, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.561, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.684, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.416, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.704, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.501, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.528, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.493, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.787, 100.000, 1.0, 0, greedy=100, True, 5099.0, 4.432, 100.000, 1.0, 0, greedy=100, True, 5099.0
16900, 21, 5, 2.571, 4.000, 2.810, 288.407, 0.605, 98.310, 0.857, 0.910, 4.000, 1.062, 2.000, 3052, 0.000, 0, 0, False, 12, 7.190476190476191, 3368.0, 3368.0, 3731.0, 4318.0, 0.041, 100.000, 3.0, -1, greedy=100, True, 4087.0, 0.011, 100.000, 4.0, -1, greedy=100, True, 4051.0, 2.366, 100.000, 4.0, -1, greedy=100, True, 3781.0, 2.313, 100.000, 5.0, -1, greedy=100, True, 4005.0, 2.565, 100.000, 4.0, -1, greedy=100, True, 4139.0, 2.424, 100.000, 4.0, -1, greedy=100, True, 4068.0, 2.572, 100.000, 4.0, -1, greedy=100, True, 4151.0, 2.183, 100.000, 4.0, -1, greedy=100, True, 4033.0, 2.302, 100.000, 4.0, -1, greedy=100, True, 3731.0, 8.532, 100.000, 5.0, 3, greedy=100.0, True, 3731.0, 8.142, 100.000, 5.0, 2, greedy=100.0, True, 3731.0, 8.713, 100.000, 4.0, 7, greedy=100.0, True, 3731.0, 8.665, 100.000, 5.0, 6, greedy=100.0, True, 3731.0, 7.499, 100.000, 4.0, 8, greedy=100.0, True, 3731.0, 8.357, 100.000, 5.0, 3, greedy=100.0, True, 3731.0, 8.818, 100.000, 5.0, 5, greedy=100.0, True, 3731.0, 7.819, 100.000, 5.0, 39, greedy=100.0, True, 3731.0, 7.713, 100.000, 5.0, 3, greedy=100.0, True, 3731.0, 7.250, 100.000, 5.0, 3, greedy=100.0, True, 3731.0
16899, 30, 9, 2.267, 2.441, 0.667, 301.412, 0.596, 95.271, 0.933, 1.081, 2.000, 1.158, 3.000, 410, 0.000, 0, 0, False, 3, 0.7666666666666667, 1148.0, 1148.0, 1375.0, 1968.0, 0.124, 100.000, 3.0, -1, greedy=100, True, 2344.0, 0.096, 100.000, 2.0, -1, greedy=100, True, 1568.0, 3.111, 100.000, 3.0, -1, greedy=100, True, 1375.0, 2.991, 100.000, 4.0, -1, greedy=100, True, 1449.0, 3.388, 100.000, 8.0, -1, greedy=100, True, 1446.0, 3.101, 100.000, 3.0, -1, greedy=100, True, 1553.0, 3.151, 100.000, 3.0, -1, greedy=100, True, 1543.0, 3.230, 100.000, 3.0, -1, greedy=100, True, 1446.0, 3.287, 100.000, 7.0, -1, greedy=100, True, 1375.0, 11.436, 100.000, 4.0, 0, greedy=100, True, 1375.0, 11.230, 100.000, 4.0, 0, greedy=100, True, 1375.0, 12.235, 100.000, 4.0, 0, greedy=100, True, 1375.0, 11.724, 100.000, 4.0, 0, greedy=100, True, 1375.0, 11.127, 100.000, 4.0, 0, greedy=100, True, 1375.0, 11.626, 100.000, 4.0, 0, greedy=100, True, 1375.0, 10.871, 100.000, 4.0, 0, greedy=100, True, 1375.0, 10.162, 100.000, 4.0, 0, greedy=100, True, 1375.0, 10.573, 100.000, 4.0, 0, greedy=100, True, 1375.0, 10.693, 100.000, 4.0, 0, greedy=100, True, 1375.0
16902, 26, 3, 2.731, 2.549, 0.962, 304.887, 0.406, 152.381, 0.538, 0.508, 3.000, 0.944, 1.000, 4596, 0.000, 0, 0, False, 5, 1.4230769230769231, 1848.0, 1848.0, 3832.0, 4374.0, 0.079, 100.000, 1.0, -1, greedy=100, True, 4718.0, 0.019, 100.000, 1.0, -1, greedy=100, True, 4248.0, 2.432, 100.000, 3.0, -1, greedy=100, True, 4088.0, 2.810, 100.000, 1.0, -1, greedy=100, True, 4301.0, 3.008, 100.000, 1.0, -1, greedy=100, True, 4154.0, 2.302, 100.000, 2.0, -1, greedy=100, True, 4279.0, 2.207, 100.000, 3.0, -1, greedy=100, True, 3861.0, 2.276, 100.000, 2.0, -1, greedy=100, True, 3988.0, 2.295, 100.000, 3.0, -1, greedy=100, True, 3861.0, 7.031, 100.000, 2.0, 0, greedy=100, True, 3861.0, 6.689, 100.000, 2.0, 0, greedy=100, True, 3861.0, 6.675, 100.000, 2.0, 0, greedy=100, True, 3832.0, 6.438, 100.000, 2.0, 29, greedy=75.0;ga=25.0, True, 3832.0, 7.002, 100.000, 2.0, 20, greedy=100.0, True, 3861.0, 6.718, 100.000, 2.0, 0, greedy=100, True, 3861.0, 6.349, 100.000, 2.0, 0, greedy=100, True, 3832.0, 7.101, 100.000, 2.0, 16, greedy=87.5;ga=12.5, True, 3832.0, 6.477, 100.000, 2.0, 14, greedy=100.0, True, 3832.0, 6.426, 100.000, 2.0, 48, greedy=100.0, True, 3832.0
16903, 18, 8, 2.389, 6.140, 0.722, 304.349, 0.927, 28.648, 1.667, 1.495, 6.000, 0.897, 4.000, 7978, 0.000, 0, 0, False, 3, 0.8333333333333334, 1084.0, 1084.0, 1095.0, 1491.0, 0.108, 100.000, 26.0, -1, greedy=100, True, 1819.0, 0.035, 100.000, 21.0, -1, greedy=100, True, 1232.0, 2.360, 100.000, 30.0, -1, greedy=100, True, 1172.0, 2.780, 100.000, 31.0, -1, greedy=100, True, 1280.0, 2.629, 100.000, 31.0, -1, greedy=100, True, 1113.0, 2.526, 100.000, 32.0, -1, greedy=100, True, 1232.0, 2.674, 100.000, 34.0, -1, greedy=100, True, 1242.0, 2.677, 100.000, 26.0, -1, greedy=100, True, 1126.0, 2.358, 100.000, 31.0, -1, greedy=100, True, 1113.0, 8.731, 100.000, 32.0, 0, greedy=100, True, 1103.0, 8.781, 100.000, 33.0, 3, greedy=100.0, True, 1113.0, 9.074, 100.000, 32.0, 0, greedy=100, True, 1113.0, 9.809, 100.000, 32.0, 0, greedy=100, True, 1113.0, 9.325, 100.000, 32.0, 0, greedy=100, True, 1113.0, 9.307, 100.000, 32.0, 0, greedy=100, True, 1113.0, 8.499, 100.000, 32.0, 0, greedy=100, True, 1113.0, 9.278, 100.000, 32.0, 0, greedy=100, True, 1113.0, 10.888, 100.000, 32.0, 0, greedy=100, True, 1095.0, 9.162, 100.000, 29.0, 18, greedy=100.0, True, 1095.0
16904, 28, 3, 8.000, 1.473, 3.071, 295.705, 0.118, 223.564, 0.964, 0.189, 1.000, 0.196, 1.000, 2096, 0.000, 0, 0, False, 12, 6.5, 2971.0, 2971.0, 3185.0, 3996.0, 0.094, 100.000, 0.0, -1, greedy=100, False, 4282.0, 0.045, 100.000, 0.0, -1, greedy=100, False, 3554.0, 4.299, 100.000, 0.0, -1, greedy=100, False, 3185.0, 4.292, 100.000, 0.0, -1, greedy=100, False, 3679.0, 4.104, 100.000, 0.0, -1, greedy=100, False, 3555.0, 4.328, 100.000, 0.0, -1, greedy=100, False, 3500.0, 5.050, 100.000, 0.0, -1, greedy=100, False, 3393.0, 4.463, 100.000, 0.0, -1, greedy=100, False, 3418.0, 4.175, 100.000, 0.0, -1, greedy=100, False, 3185.0, 4.194, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.323, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.094, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.763, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.381, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.261, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.402, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.413, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.227, 100.000, 0.0, 0, greedy=100, False, 3185.0, 4.293, 100.000, 0.0, 0, greedy=100, False, 3185.0
16901, 34, 9, 2.706, 6.957, 3.500, 306.848, 0.922, 25.791, 1.912, 1.583, 7.000, 0.828, 4.000, 36794, 0.000, 0, 0, False, 21, 10.558823529411764, 6003.0, 6003.0, 6003.0, 6270.0, 0.145, 100.000, 19.0, -1, greedy=100, True, 6328.0, 0.065, 100.000, 15.0, -1, greedy=100, True, 6026.0, 9.340, 100.000, 20.0, -1, greedy=100, True, 6003.0, 10.260, 100.000, 23.0, -1, greedy=100, True, 6018.0, 11.151, 100.000, 19.0, -1, greedy=100, True, 6024.0, 9.625, 100.000, 20.0, -1, greedy=100, True, 6037.0, 10.345, 100.000, 19.0, -1, greedy=100, True, 6043.0, 9.614, 100.000, 21.0, -1, greedy=100, True, 6003.0, 9.834, 100.000, 20.0, -1, greedy=100, True, 6003.0, 28.605, 100.000, 23.0, 0, greedy=100, True, 6003.0, 28.650, 100.000, 23.0, 0, greedy=100, True, 6003.0, 30.009, 100.000, 23.0, 0, greedy=100, True, 6003.0, 30.326, 100.000, 23.0, 0, greedy=100, True, 6003.0, 32.751, 100.000, 23.0, 0, greedy=100, True, 6003.0, 31.147, 100.000, 23.0, 0, greedy=100, True, 6003.0, 29.695, 100.000, 23.0, 0, greedy=100, True, 6003.0, 29.541, 100.000, 23.0, 0, greedy=100, True, 6003.0, 28.613, 100.000, 23.0, 0, greedy=100, True, 6003.0, 28.602, 100.000, 23.0, 0, greedy=100, True, 6003.0
16906, 15, 5, 7.267, 1.450, 0.667, 294.908, 0.116, 224.595, 1.000, 0.000, 1.000, 0.000, 0.000, 174, 0.000, 0, 0, False, 3, 0.9333333333333333, 933.0, 933.0, 935.0, 1384.0, 0.051, 100.000, 0.0, -1, greedy=100, False, 1580.0, 0.030, 100.000, 0.0, -1, greedy=100, False, 1153.0, 1.726, 100.000, 0.0, -1, greedy=100, False, 935.0, 1.660, 100.000, 0.0, -1, greedy=100, False, 1222.0, 1.726, 100.000, 0.0, -1, greedy=100, False, 997.0, 1.827, 100.000, 0.0, -1, greedy=100, False, 997.0, 1.719, 100.000, 0.0, -1, greedy=100, False, 1014.0, 1.847, 100.000, 0.0, -1, greedy=100, False, 967.0, 1.861, 100.000, 0.0, -1, greedy=100, False, 935.0, 2.474, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.467, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.558, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.265, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.361, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.042, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.072, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.081, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.108, 100.000, 0.0, 0, greedy=100, False, 935.0, 2.142, 100.000, 0.0, 0, greedy=100, False, 935.0
16905, 38, 5, 7.974, 1.508, 3.816, 300.739, 0.385, 172.947, 1.000, 0.000, 2.000, 0.000, 0.000, 1568, 0.000, 0, 0, False, 21, 11.052631578947368, 4882.0, 4882.0, 4931.0, 5337.0, 0.139, 100.000, 0.0, -1, greedy=100, False, 5381.0, 0.108, 100.000, 0.0, -1, greedy=100, False, 5066.0, 8.955, 100.000, 1.0, -1, greedy=100, True, 4931.0, 8.653, 100.000, 0.0, -1, greedy=100, False, 5281.0, 8.526, 100.000, 0.0, -1, greedy=100, False, 5026.0, 8.368, 100.000, 0.0, -1, greedy=100, False, 5023.0, 8.730, 100.000, 0.0, -1, greedy=100, False, 5040.0, 8.278, 100.000, 0.0, -1, greedy=100, False, 4950.0, 8.309, 100.000, 0.0, -1, greedy=100, False, 4931.0, 9.068, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.327, 100.000, 0.0, 0, greedy=100, False, 4931.0, 10.144, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.841, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.430, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.532, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.212, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.815, 100.000, 0.0, 0, greedy=100, False, 4931.0, 9.287, 100.000, 0.0, 0, greedy=100, False, 4931.0, 10.361, 100.000, 0.0, 0, greedy=100, False, 4931.0
16907, 29, 6, 7.138, 1.976, 0.862, 308.217, 0.518, 128.227, 1.828, 0.384, 2.000, 0.210, 1.000, 3124, 0.000, 0, 0, False, 6, 1.4137931034482758, 1712.0, 1712.0, 1712.0, 1997.0, 0.312, 100.000, 1.0, -1, greedy=100, True, 2495.0, 0.133, 100.000, 2.0, -1, greedy=100, True, 1933.0, 6.045, 100.000, 2.0, -1, greedy=100, True, 1712.0, 5.939, 100.000, 4.0, -1, greedy=100, True, 2052.0, 6.403, 100.000, 2.0, -1, greedy=100, True, 1746.0, 6.572, 100.000, 5.0, -1, greedy=100, True, 1834.0, 6.011, 100.000, 2.0, -1, greedy=100, True, 1800.0, 5.904, 100.000, 3.0, -1, greedy=100, True, 1712.0, 6.806, 100.000, 1.0, -1, greedy=100, True, 1712.0, 8.104, 100.000, 4.0, 0, greedy=100, True, 1712.0, 8.490, 100.000, 4.0, 0, greedy=100, True, 1712.0, 7.812, 100.000, 4.0, 0, greedy=100, True, 1712.0, 7.126, 100.000, 4.0, 0, greedy=100, True, 1712.0, 7.584, 100.000, 4.0, 0, greedy=100, True, 1712.0, 8.063, 100.000, 4.0, 0, greedy=100, True, 1712.0, 7.497, 100.000, 4.0, 0, greedy=100, True, 1712.0, 7.162, 100.000, 4.0, 0, greedy=100, True, 1712.0, 7.881, 100.000, 4.0, 0, greedy=100, True, 1712.0, 8.018, 100.000, 4.0, 0, greedy=100, True, 1712.0
16908, 27, 4, 7.852, 3.108, 3.185, 303.085, 0.468, 131.149, 1.852, 0.362, 3.000, 0.195, 1.000, 35608, 0.000, 0, 0, False, 17, 9.518518518518519, 4004.0, 4004.0, 4296.0, 4490.0, 0.102, 100.000, 3.0, -1, greedy=100, True, 4860.0, 0.023, 100.000, 2.0, -1, greedy=100, True, 4570.0, 8.603, 100.000, 2.0, -1, greedy=100, True, 4296.0, 8.849, 100.000, 5.0, -1, greedy=100, True, 4490.0, 7.165, 100.000, 2.0, -1, greedy=100, True, 4494.0, 8.146, 100.000, 5.0, -1, greedy=100, True, 4588.0, 8.902, 100.000, 5.0, -1, greedy=100, True, 4697.0, 7.906, 100.000, 1.0, -1, greedy=100, True, 4546.0, 7.312, 100.000, 1.0, -1, greedy=100, True, 4296.0, 9.033, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.551, 100.000, 5.0, 0, greedy=100, True, 4296.0, 7.795, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.427, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.149, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.160, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.197, 100.000, 5.0, 0, greedy=100, True, 4296.0, 7.969, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.002, 100.000, 5.0, 0, greedy=100, True, 4296.0, 8.191, 100.000, 5.0, 0, greedy=100, True, 4296.0
16910, 18, 4, 7.111, 3.008, 0.833, 310.438, 0.445, 135.821, 1.889, 0.323, 3.000, 0.171, 1.000, 15358, 0.000, 0, 0, False, 4, 1.1111111111111112, 1274.0, 1274.0, 2001.0, 2618.0, 0.085, 100.000, 4.0, -1, greedy=100, True, 2757.0, 0.013, 100.000, 2.0, -1, greedy=100, True, 2279.0, 3.378, 100.000, 5.0, -1, greedy=100, True, 2039.0, 3.667, 100.000, 1.0, -1, greedy=100, True, 2211.0, 3.789, 100.000, 5.0, -1, greedy=100, True, 2121.0, 3.744, 100.000, 1.0, -1, greedy=100, True, 2197.0, 3.413, 100.000, 2.0, -1, greedy=100, True, 2110.0, 3.824, 100.000, 3.0, -1, greedy=100, True, 2069.0, 3.615, 100.000, 2.0, -1, greedy=100, True, 2039.0, 4.143, 100.000, 1.0, 0, greedy=100, True, 2039.0, 4.179, 100.000, 1.0, 0, greedy=100, True, 2016.0, 4.368, 100.000, 1.0, 7, greedy=100.0, True, 2016.0, 4.294, 100.000, 1.0, 9, greedy=100.0, True, 2039.0, 4.254, 100.000, 1.0, 0, greedy=100, True, 2039.0, 4.349, 100.000, 1.0, 0, greedy=100, True, 2039.0, 4.431, 100.000, 1.0, 0, greedy=100, True, 2001.0, 4.371, 100.000, 2.0, 34, greedy=100.0, True, 2039.0, 4.339, 100.000, 1.0, 0, greedy=100, True, 2001.0, 4.516, 100.000, 3.0, 29, greedy=100.0, True, 2001.0
16909, 28, 7, 7.500, 5.405, 3.714, 297.900, 0.910, 32.851, 2.786, 0.499, 5.000, 0.179, 2.000, 87106, 0.001, 0, 0, False, 20, 10.25, 4810.0, 4810.0, 4812.0, 5004.0, 0.162, 100.000, 8.0, -1, greedy=100, True, 5269.0, 0.042, 100.000, 5.0, -1, greedy=100, True, 4812.0, 13.666, 100.000, 8.0, -1, greedy=100, True, 4812.0, 14.097, 100.000, 8.0, -1, greedy=100, True, 4812.0, 14.076, 100.000, 8.0, -1, greedy=100, True, 4845.0, 14.009, 100.000, 8.0, -1, greedy=100, True, 4845.0, 14.517, 100.000, 8.0, -1, greedy=100, True, 4812.0, 14.025, 100.000, 8.0, -1, greedy=100, True, 4812.0, 13.790, 100.000, 8.0, -1, greedy=100, True, 4812.0, 15.887, 100.000, 8.0, 0, greedy=100, True, 4812.0, 15.788, 100.000, 8.0, 0, greedy=100, True, 4812.0, 16.213, 100.000, 8.0, 0, greedy=100, True, 4812.0, 15.803, 100.000, 8.0, 0, greedy=100, True, 4812.0, 16.250, 100.000, 8.0, 0, greedy=100, True, 4812.0, 15.744, 100.000, 8.0, 0, greedy=100, True, 4812.0, 15.979, 100.000, 8.0, 0, greedy=100, True, 4812.0, 16.389, 100.000, 8.0, 0, greedy=100, True, 4812.0, 15.834, 100.000, 8.0, 0, greedy=100, True, 4812.0, 16.022, 100.000, 8.0, 0, greedy=100, True, 4812.0
16892, 77, 12, 7.377, 9.090, 4.896, 302.206, 0.826, 48.045, 5.273, 0.968, 9.000, 0.184, 4.000, 3101128, 0.000, 0, 0, False, 48, 22.38961038961039, 10984.0, 10984.0, 11589.0, 12263.0, 2.735, 100.000, 27.0, -1, greedy=100, True, 13103.0, 0.569, 100.000, 16.0, -1, greedy=100, True, 12036.0, 154.091, 100.000, 29.0, -1, greedy=100, True, 11612.0, 153.959, 100.000, 33.0, -1, greedy=100, True, 12324.0, 160.151, 100.000, 26.0, -1, greedy=100, True, 11897.0, 150.878, 100.000, 30.0, -1, greedy=100, True, 11967.0, 151.234, 100.000, 32.0, -1, greedy=100, True, 11827.0, 157.861, 100.000, 27.0, -1, greedy=100, True, 11739.0, 152.815, 100.000, 37.0, -1, greedy=100, True, 11612.0, 170.142, 100.000, 33.0, 0, greedy=100, True, 11599.0, 168.498, 100.000, 30.0, 8, greedy=100.0, True, 11612.0, 169.227, 100.000, 33.0, 0, greedy=100, True, 11599.0, 183.232, 100.000, 30.0, 7, greedy=96.875;ga=3.125, True, 11599.0, 179.017, 100.000, 30.0, 7, greedy=100.0, True, 11599.0, 180.862, 100.000, 30.0, 11, greedy=100.0, True, 11589.0, 175.624, 100.000, 30.0, 7, greedy=100.0, True, 11599.0, 174.496, 100.000, 30.0, 9, greedy=100.0, True, 11599.0, 171.113, 100.000, 30.0, 5, greedy=100.0, True, 11599.0, 170.053, 100.000, 30.0, 3, greedy=100.0, True, 11589.0
16912, 52, 6, 2.385, 2.113, 3.808, 295.532, 0.280, 169.366, 0.750, 0.813, 2.000, 1.085, 2.000, 1264, 0.000, 0, 0, False, 30, 14.846153846153847, 8465.0, 8465.0, 8945.0, 9746.0, 0.096, 100.000, 0.0, -1, greedy=100, False, 9789.0, 0.066, 100.000, 0.0, -1, greedy=100, False, 9415.0, 5.619, 100.000, 2.0, -1, greedy=100, True, 8945.0, 5.750, 100.000, 1.0, -1, greedy=100, True, 9787.0, 5.450, 100.000, 1.0, -1, greedy=100, True, 9234.0, 5.713, 100.000, 0.0, -1, greedy=100, False, 9613.0, 6.207, 100.000, 1.0, -1, greedy=100, True, 9680.0, 5.701, 100.000, 0.0, -1, greedy=100, False, 9211.0, 5.492, 100.000, 0.0, -1, greedy=100, False, 8945.0, 19.650, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.983, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.440, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.576, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.765, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.713, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.464, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.881, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.667, 100.000, 1.0, 0, greedy=100, True, 8945.0, 19.293, 100.000, 1.0, 0, greedy=100, True, 8945.0
16914, 54, 9, 2.537, 2.372, 1.037, 294.934, 0.316, 152.089, 1.444, 1.192, 2.000, 0.825, 3.000, 1460, 0.000, 0, 0, False, 11, 2.462962962962963, 2843.0, 2843.0, 3065.0, 3646.0, 0.291, 100.000, 0.0, -1, greedy=100, False, 4390.0, 0.190, 100.000, 1.0, -1, greedy=100, True, 4296.0, 7.551, 100.000, 1.0, -1, greedy=100, True, 3065.0, 7.361, 100.000, 1.0, -1, greedy=100, True, 3817.0, 8.191, 100.000, 1.0, -1, greedy=100, True, 3553.0, 7.967, 100.000, 0.0, -1, greedy=100, False, 3860.0, 7.970, 100.000, 2.0, -1, greedy=100, True, 3595.0, 7.732, 100.000, 2.0, -1, greedy=100, True, 3253.0, 7.855, 100.000, 2.0, -1, greedy=100, True, 3065.0, 25.974, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.620, 100.000, 1.0, 0, greedy=100, True, 3065.0, 25.882, 100.000, 1.0, 0, greedy=100, True, 3065.0, 25.412, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.295, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.299, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.600, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.932, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.461, 100.000, 1.0, 0, greedy=100, True, 3065.0, 24.109, 100.000, 1.0, 0, greedy=100, True, 3065.0
16887, 89, 14, 2.539, 10.642, 0.944, 299.743, 0.955, 15.320, 2.854, 2.234, 11.000, 0.783, 7.000, 747104, 0.000, 0, 0, False, 6, 1.1685393258426966, 1800.0, 1800.0, 3233.0, 3967.0, 9.552, 100.000, 335.0, -1, greedy=100, True, 4747.0, 2.262, 100.000, 252.0, -1, greedy=100, True, 3802.0, 92.125, 100.000, 297.0, -1, greedy=100, True, 3327.0, 105.657, 100.000, 351.0, -1, greedy=100, True, 3928.0, 104.572, 100.000, 303.0, -1, greedy=100, True, 3440.0, 108.217, 100.000, 334.0, -1, greedy=100, True, 3599.0, 99.887, 100.000, 323.0, -1, greedy=100, True, 3389.0, 106.311, 100.000, 331.0, -1, greedy=100, True, 3233.0, 106.651, 100.000, 381.0, -1, greedy=100, True, 3233.0, 330.656, 100.000, 381.0, 0, greedy=100, True, 3233.0, 334.875, 100.000, 381.0, 0, greedy=100, True, 3233.0, 328.748, 100.000, 381.0, 0, greedy=100, True, 3233.0, 333.252, 100.000, 381.0, 0, greedy=100, True, 3233.0, 324.501, 100.000, 381.0, 0, greedy=100, True, 3233.0, 344.659, 100.000, 381.0, 0, greedy=100, True, 3233.0, 335.188, 100.000, 381.0, 0, greedy=100, True, 3233.0, 335.823, 100.000, 381.0, 0, greedy=100, True, 3233.0, 325.769, 100.000, 381.0, 0, greedy=100, True, 3233.0, 324.453, 100.000, 381.0, 0, greedy=100, True, 3233.0
