Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16041, 49, 11, 7.449, 3.384, 4.000, 300.575, 0.679, 64.419, 4.347, 0.925, 3.000, 0.213, 3.000, -1, 0.000, 0, 0, False, 7627.0, 7695.0, 7766.0, 0.153, 100.000, 10.0, -1, True, 7770.0, 0.245, 100.000, 4.0, -1, True, 7695.0, 0.177, 100.000, 13.0, -1, True, 7843.0, 0.171, 100.000, 4.0, -1, True, 7877.0, 0.167, 100.000, 4.0, -1, True, 7695.0, 0.160, 100.000, 13.0, -1, True, 7695.0
16042, 26, 18, 7.500, 4.872, 0.923, 293.585, 0.569, 81.120, 6.808, 1.234, 5.000, 0.181, 4.000, -1, 0.000, 0, 0, False, 2489.0, 2489.0, 2549.0, 0.066, 100.000, 3.0, -1, True, 2952.0, 0.213, 100.000, 5.0, -1, True, 2489.0, 0.085, 100.000, 3.0, -1, True, 2545.0, 0.075, 100.000, 1.0, -1, True, 2628.0, 0.095, 100.000, 8.0, -1, True, 2489.0, 0.108, 100.000, 5.0, -1, True, 2489.0
16043, 41, 11, 8.049, 3.591, 1.000, 301.824, 0.741, 58.749, 4.317, 0.756, 4.000, 0.175, 2.000, -1, 0.000, 0, 0, False, 1870.0, 1870.0, 2059.0, 0.122, 100.000, 7.0, -1, True, 2272.0, 0.600, 100.000, 18.0, -1, True, 1870.0, 0.122, 100.000, 21.0, -1, True, 2035.0, 0.151, 100.000, 18.0, -1, True, 1906.0, 0.125, 100.000, 25.0, -1, True, 1984.0, 0.133, 100.000, 28.0, -1, True, 1870.0
16044, 12, 17, 7.750, 12.828, 2.417, 295.914, 0.877, 34.010, 6.250, 1.422, 13.000, 0.228, 4.000, -1, 0.000, 0, 0, False, 1966.0, 2027.0, 2117.0, 0.043, 100.000, 5.0, -1, True, 2141.0, 0.071, 100.000, 4.0, -1, True, 2117.0, 0.046, 100.000, 5.0, -1, True, 2027.0, 0.049, 100.000, 5.0, -1, True, 2117.0, 0.043, 100.000, 5.0, -1, True, 2141.0, 0.053, 100.000, 5.0, -1, True, 2027.0
16045, 21, 14, 8.000, 10.577, 2.667, 298.726, 0.947, 15.893, 6.095, 1.091, 11.000, 0.179, 4.000, -1, 0.000, 0, 0, False, 2033.0, 2101.0, 2101.0, 0.100, 100.000, 22.0, -1, True, 2274.0, 0.222, 100.000, 22.0, -1, True, 2110.0, 0.098, 100.000, 24.0, -1, True, 2110.0, 0.100, 100.000, 25.0, -1, True, 2138.0, 0.100, 100.000, 20.0, -1, True, 2101.0, 0.124, 100.000, 22.0, -1, True, 2101.0
16046, 29, 13, 7.690, 10.139, 0.724, 296.749, 0.846, 42.509, 5.379, 0.820, 10.000, 0.152, 3.000, -1, 0.000, 0, 0, False, 849.0, 2146.0, 2241.0, 0.220, 100.000, 36.0, -1, True, 2146.0, 1.340, 100.000, 38.0, -1, True, 2331.0, 0.215, 100.000, 24.0, -1, True, 2823.0, 0.240, 100.000, 26.0, -1, True, 2564.0, 0.255, 100.000, 26.0, -1, True, 2843.0, 0.240, 100.000, 26.0, -1, True, 2146.0
16047, 28, 11, 7.357, 8.461, 0.643, 303.165, 0.934, 20.367, 4.071, 0.858, 8.000, 0.211, 3.000, -1, 0.000, 0, 0, False, 1192.0, 1247.0, 1522.0, 0.150, 100.000, 73.0, -1, True, 1880.0, 0.645, 100.000, 63.0, -1, True, 1247.0, 0.170, 100.000, 76.0, -1, True, 1782.0, 0.175, 100.000, 62.0, -1, True, 1253.0, 0.175, 100.000, 83.0, -1, True, 1505.0, 0.180, 100.000, 68.0, -1, True, 1247.0
16048, 56, 16, 2.589, 4.538, 4.804, 301.669, 0.547, 87.939, 3.161, 2.499, 5.000, 0.791, 7.000, -1, 0.000, 0, 0, False, 10396.0, 10419.0, 10496.0, 0.121, 100.000, 2.0, -1, True, 10620.0, 0.142, 100.000, 2.0, -1, True, 10419.0, 0.106, 100.000, 4.0, -1, True, 11038.0, 0.092, 100.000, 4.0, -1, True, 10789.0, 0.098, 100.000, 3.0, -1, True, 10618.0, 0.091, 100.000, 2.0, -1, True, 10419.0
16049, 96, 13, 2.542, 3.648, 4.781, 297.582, 0.757, 55.689, 2.073, 1.712, 4.000, 0.826, 5.000, -1, 0.000, 0, 0, False, 14543.0, 14619.0, 15097.0, 0.230, 100.000, 18.0, -1, True, 15190.0, 0.383, 100.000, 11.0, -1, True, 14619.0, 0.210, 100.000, 18.0, -1, True, 14945.0, 0.222, 100.000, 21.0, -1, True, 14992.0, 0.230, 100.000, 19.0, -1, True, 14780.0, 0.217, 100.000, 16.0, -1, True, 14619.0
16050, 62, 10, 2.435, 3.079, 0.855, 300.331, 0.424, 126.563, 2.048, 1.498, 3.000, 0.731, 4.000, -1, 0.000, 0, 0, False, 2332.0, 4341.0, 4556.0, 0.080, 100.000, 4.0, -1, True, 4357.0, 0.422, 100.000, 2.0, -1, True, 4501.0, 0.077, 100.000, 2.0, -1, True, 4941.0, 0.075, 100.000, 9.0, -1, True, 4341.0, 0.075, 100.000, 4.0, -1, True, 4742.0, 0.088, 100.000, 5.0, -1, True, 4341.0
16051, 94, 12, 2.564, 3.598, 0.926, 295.270, 0.703, 58.525, 2.489, 1.877, 4.000, 0.754, 5.000, -1, 0.000, 0, 0, False, 2364.0, 3287.0, 4126.0, 0.190, 100.000, 43.0, -1, True, 4218.0, 1.825, 100.000, 45.0, -1, True, 3287.0, 0.225, 100.000, 48.0, -1, True, 4166.0, 0.300, 100.000, 71.0, -1, True, 3314.0, 0.225, 100.000, 62.0, -1, True, 3651.0, 0.220, 100.000, 49.0, -1, True, 3287.0
16052, 97, 18, 2.619, 13.425, 4.392, 300.610, 0.882, 32.858, 3.557, 3.169, 13.500, 0.891, 9.000, -1, 0.000, 0, 0, False, 14121.0, 15457.0, 16200.0, 0.790, 100.000, 43.0, -1, True, 16919.0, 1.320, 100.000, 34.0, -1, True, 15457.0, 0.763, 100.000, 56.0, -1, True, 16328.0, 0.755, 100.000, 51.0, -1, True, 16829.0, 0.725, 100.000, 42.0, -1, True, 16136.0, 0.795, 100.000, 47.0, -1, True, 15457.0
16053, 78, 16, 2.692, 11.981, 4.603, 304.005, 0.954, 13.880, 3.551, 2.766, 12.000, 0.779, 8.000, -1, 0.000, 0, 0, False, 13167.0, 13202.0, 13336.0, 0.429, 100.000, 42.0, -1, True, 13440.0, 0.754, 100.000, 45.0, -1, True, 13202.0, 0.505, 100.000, 45.0, -1, True, 13574.0, 0.480, 100.000, 47.0, -1, True, 13374.0, 0.440, 100.000, 47.0, -1, True, 13234.0, 0.450, 100.000, 43.0, -1, True, 13202.0
16054, 76, 10, 2.605, 7.424, 0.987, 301.505, 0.786, 57.405, 2.382, 1.847, 7.000, 0.776, 5.000, -1, 0.000, 0, 0, False, 2645.0, 7637.0, 8991.0, 0.305, 100.000, 51.0, -1, True, 8557.0, 1.490, 100.000, 48.0, -1, True, 7637.0, 0.365, 100.000, 58.0, -1, True, 8638.0, 0.371, 100.000, 56.0, -1, True, 8140.0, 0.377, 100.000, 55.0, -1, True, 8689.0, 0.300, 100.000, 56.0, -1, True, 7637.0
16055, 76, 16, 2.355, 11.961, 0.934, 296.771, 0.954, 13.756, 2.737, 2.635, 12.000, 0.963, 8.000, -1, 0.000, 0, 0, False, 3336.0, 3402.0, 4768.0, 0.446, 100.000, 200.0, -1, True, 3858.0, 2.847, 100.000, 250.0, -1, True, 3402.0, 0.484, 100.000, 252.0, -1, True, 4569.0, 0.430, 100.000, 204.0, -1, True, 3610.0, 0.454, 100.000, 249.0, -1, True, 3972.0, 0.500, 100.000, 223.0, -1, True, 3402.0
16056, 75, 19, 7.533, 5.428, 4.653, 296.327, 0.604, 74.370, 7.200, 1.853, 5.000, 0.257, 7.000, -1, 0.000, 0, 0, False, 11139.0, 11232.0, 11408.0, 0.622, 100.000, 6.0, -1, True, 11603.0, 0.883, 100.000, 4.0, -1, True, 11232.0, 0.560, 100.000, 6.0, -1, True, 11525.0, 0.550, 100.000, 6.0, -1, True, 11586.0, 0.545, 100.000, 5.0, -1, True, 11366.0, 0.545, 100.000, 5.0, -1, True, 11232.0
16057, 87, 18, 7.563, 4.985, 4.598, 297.553, 0.794, 39.499, 6.759, 1.120, 5.000, 0.166, 5.000, -1, 0.000, 0, 0, False, 11736.0, 11778.0, 11855.0, 0.667, 100.000, 12.0, -1, True, 11993.0, 1.117, 100.000, 11.0, -1, True, 11778.0, 0.612, 100.000, 15.0, -1, True, 11917.0, 0.730, 100.000, 17.0, -1, True, 12003.0, 0.679, 100.000, 14.0, -1, True, 11836.0, 0.699, 100.000, 18.0, -1, True, 11778.0
16058, 74, 16, 7.514, 4.356, 1.054, 297.905, 0.537, 90.837, 6.054, 0.978, 4.000, 0.161, 5.000, -1, 0.000, 0, 0, False, 1919.0, 2725.0, 3199.0, 0.329, 100.000, 10.0, -1, True, 3089.0, 2.933, 100.000, 6.0, -1, True, 2808.0, 0.442, 100.000, 15.0, -1, True, 3570.0, 0.410, 100.000, 9.0, -1, True, 2725.0, 0.425, 100.000, 12.0, -1, True, 3134.0, 0.395, 100.000, 11.0, -1, True, 2725.0
16059, 67, 15, 7.642, 4.357, 0.896, 301.748, 0.751, 47.094, 5.866, 1.100, 4.000, 0.187, 4.000, -1, 0.000, 0, 0, False, 1330.0, 1625.0, 2085.0, 0.397, 100.000, 64.0, -1, True, 2103.0, 4.194, 100.000, 72.0, -1, True, 1723.0, 0.350, 100.000, 71.0, -1, True, 2083.0, 0.420, 100.000, 68.0, -1, True, 1625.0, 0.360, 100.000, 66.0, -1, True, 2210.0, 0.410, 100.000, 59.0, -1, True, 1625.0
16060, 94, 17, 7.606, 13.158, 5.000, 298.887, 0.881, 33.264, 6.840, 1.289, 13.000, 0.188, 5.000, -1, 0.000, 0, 0, False, 11256.0, 11741.0, 12737.0, 2.070, 100.000, 53.0, -1, True, 13033.0, 3.510, 100.000, 52.0, -1, True, 11741.0, 2.058, 100.000, 62.0, -1, True, 12794.0, 2.104, 100.000, 53.0, -1, True, 12656.0, 2.105, 100.000, 63.0, -1, True, 12371.0, 2.160, 100.000, 60.0, -1, True, 11741.0
16061, 57, 14, 7.614, 10.465, 4.263, 298.373, 0.949, 15.808, 5.737, 1.218, 10.000, 0.212, 5.000, -1, 0.000, 0, 0, False, 7607.0, 7619.0, 7757.0, 0.653, 100.000, 42.0, -1, True, 7920.0, 0.924, 100.000, 35.0, -1, True, 7619.0, 0.577, 100.000, 39.0, -1, True, 7944.0, 0.599, 100.000, 46.0, -1, True, 7738.0, 0.593, 100.000, 42.0, -1, True, 7729.0, 0.625, 100.000, 39.0, -1, True, 7619.0
16062, 55, 12, 7.345, 9.161, 1.018, 299.725, 0.829, 47.283, 5.109, 0.875, 9.000, 0.171, 3.000, -1, 0.000, 0, 0, False, 1600.0, 4291.0, 4740.0, 0.590, 100.000, 54.0, -1, True, 4291.0, 3.290, 100.000, 61.0, -1, True, 4571.0, 0.623, 100.000, 46.0, -1, True, 4947.0, 0.691, 100.000, 56.0, -1, True, 4654.0, 0.576, 100.000, 57.0, -1, True, 4887.0, 0.575, 100.000, 51.0, -1, True, 4291.0
16063, 63, 11, 7.540, 8.421, 1.032, 302.331, 0.939, 20.225, 4.190, 1.060, 8.000, 0.253, 4.000, -1, 0.000, 0, 0, False, 3276.0, 3288.0, 3883.0, 0.551, 100.000, 123.0, -1, True, 3831.0, 2.176, 100.000, 121.0, -1, True, 3288.0, 0.702, 100.000, 142.0, -1, True, 3569.0, 0.670, 100.000, 141.0, -1, True, 3320.0, 0.660, 100.000, 143.0, -1, True, 3481.0, 0.681, 100.000, 143.0, -1, True, 3288.0
16064, 29, 8, 2.828, 2.720, 3.138, 286.488, 0.383, 134.848, 1.483, 1.090, 3.000, 0.735, 3.000, -1, 0.000, 0, 0, False, 3163.0, 3532.0, 3556.0, 0.020, 100.000, 1.0, -1, True, 3848.0, 0.050, 100.000, 1.0, -1, True, 3532.0, 0.020, 100.000, 0.0, -1, False, 3722.0, 0.020, 100.000, 0.0, -1, False, 4470.0, 0.020, 100.000, 1.0, -1, True, 3532.0, 0.020, 100.000, 0.0, -1, False, 3532.0
16065, 22, 5, 2.591, 1.509, 2.591, 290.439, 0.360, 171.570, 0.591, 0.503, 2.000, 0.852, 1.000, -1, 0.000, 0, 0, False, 2829.0, 3026.0, 3276.0, 0.010, 100.000, 0.0, -1, False, 3373.0, 0.015, 100.000, 0.0, -1, False, 3026.0, 0.005, 100.000, 0.0, -1, False, 3276.0, 0.010, 100.000, 0.0, -1, False, 3033.0, 0.010, 100.000, 0.0, -1, False, 3276.0, 0.005, 100.000, 0.0, -1, False, 3026.0
16066, 45, 8, 2.267, 2.500, 0.911, 301.971, 0.337, 149.620, 1.311, 1.203, 2.000, 0.917, 3.000, -1, 0.000, 0, 0, False, 1504.0, 3293.0, 3857.0, 0.030, 100.000, 4.0, -1, True, 3293.0, 0.189, 100.000, 1.0, -1, True, 3680.0, 0.036, 100.000, 1.0, -1, True, 3803.0, 0.050, 100.000, 2.0, -1, True, 3673.0, 0.035, 100.000, 4.0, -1, True, 4250.0, 0.035, 100.000, 2.0, -1, True, 3293.0
16067, 38, 4, 2.711, 1.476, 0.921, 301.379, 0.357, 180.243, 0.684, 0.471, 1.000, 0.688, 1.000, -1, 0.000, 0, 0, False, 2065.0, 3005.0, 3426.0, 0.020, 100.000, 1.0, -1, True, 3398.0, 0.073, 100.000, 1.0, -1, True, 3005.0, 0.020, 100.000, 0.0, -1, False, 3699.0, 0.017, 100.000, 0.0, -1, False, 3066.0, 0.018, 100.000, 0.0, -1, False, 3381.0, 0.012, 100.000, 1.0, -1, True, 3005.0
16068, 23, 5, 2.304, 3.830, 3.087, 302.075, 0.605, 106.537, 0.826, 0.778, 4.000, 0.941, 2.000, -1, 0.000, 0, 0, False, 3104.0, 4266.0, 4394.0, 0.015, 100.000, 4.0, -1, True, 4352.0, 0.020, 100.000, 3.0, -1, True, 4266.0, 0.020, 100.000, 3.0, -1, True, 4427.0, 0.020, 100.000, 4.0, -1, True, 4470.0, 0.010, 100.000, 1.0, -1, True, 4472.0, 0.023, 100.000, 4.0, -1, True, 4266.0
16069, 37, 8, 2.378, 6.114, 3.514, 286.795, 0.907, 27.732, 1.595, 1.343, 6.000, 0.842, 4.000, -1, 0.000, 0, 0, False, 4799.0, 4948.0, 5042.0, 0.046, 100.000, 25.0, -1, True, 5406.0, 0.097, 100.000, 22.0, -1, True, 4948.0, 0.047, 100.000, 24.0, -1, True, 5221.0, 0.046, 100.000, 32.0, -1, True, 5302.0, 0.050, 100.000, 27.0, -1, True, 5058.0, 0.041, 100.000, 27.0, -1, True, 4948.0
16070, 38, 5, 2.447, 3.903, 0.842, 307.065, 0.592, 106.435, 0.895, 0.831, 4.000, 0.929, 2.000, -1, 0.000, 0, 0, False, 2894.0, 5155.0, 6310.0, 0.040, 100.000, 7.0, -1, True, 5414.0, 0.130, 100.000, 8.0, -1, True, 5155.0, 0.043, 100.000, 7.0, -1, True, 5699.0, 0.040, 100.000, 7.0, -1, True, 5292.0, 0.036, 100.000, 8.0, -1, True, 6000.0, 0.030, 100.000, 10.0, -1, True, 5155.0
16071, 16, 6, 2.938, 4.553, 0.625, 312.766, 0.871, 44.654, 1.812, 1.047, 4.000, 0.578, 3.000, -1, 0.000, 0, 0, False, 1323.0, 1323.0, 1772.0, 0.010, 100.000, 14.0, -1, True, 1623.0, 0.032, 100.000, 14.0, -1, True, 1323.0, 0.010, 100.000, 18.0, -1, True, 1462.0, 0.010, 100.000, 18.0, -1, True, 1323.0, 0.013, 100.000, 18.0, -1, True, 1421.0, 0.018, 100.000, 21.0, -1, True, 1323.0
16072, 31, 9, 7.581, 2.409, 4.226, 304.932, 0.321, 157.217, 2.806, 0.477, 2.000, 0.170, 2.000, -1, 0.000, 0, 0, False, 5309.0, 5401.0, 5453.0, 0.042, 100.000, 0.0, -1, False, 5480.0, 0.075, 100.000, 1.0, -1, True, 5401.0, 0.048, 100.000, 1.0, -1, True, 5479.0, 0.044, 100.000, 0.0, -1, False, 5422.0, 0.050, 100.000, 0.0, -1, False, 5453.0, 0.063, 100.000, 0.0, -1, False, 5401.0
16073, 46, 5, 7.435, 1.456, 3.761, 301.020, 0.342, 183.410, 0.957, 0.206, 1.000, 0.216, 1.000, -1, 0.002, 0, 0, False, 6968.0, 6968.0, 7067.0, 0.068, 100.000, 2.0, -1, True, 7082.0, 0.085, 100.000, 0.0, -1, False, 6968.0, 0.065, 100.000, 1.0, -1, True, 7305.0, 0.065, 100.000, 1.0, -1, True, 6968.0, 0.058, 100.000, 1.0, -1, True, 6970.0, 0.060, 100.000, 2.0, -1, True, 6968.0
16074, 12, 5, 7.250, 1.506, 0.583, 307.471, 0.121, 231.008, 1.000, 0.000, 2.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 715.0, 893.0, 953.0, 0.005, 100.000, 0.0, -1, False, 1013.0, 0.020, 100.000, 0.0, -1, False, 902.0, 0.005, 100.000, 0.0, -1, False, 893.0, 0.010, 100.000, 0.0, -1, False, 902.0, 0.005, 100.000, 0.0, -1, False, 1083.0, 0.010, 100.000, 0.0, -1, False, 893.0
16075, 17, 3, 7.941, 1.467, 0.588, 299.244, 0.333, 181.283, 0.941, 0.243, 1.000, 0.258, 1.000, -1, 0.000, 0, 0, False, 845.0, 1372.0, 1424.0, 0.016, 100.000, 0.0, -1, False, 1372.0, 0.075, 100.000, 3.0, -1, True, 1471.0, 0.015, 100.000, 3.0, -1, True, 1502.0, 0.010, 100.000, 2.0, -1, True, 1622.0, 0.010, 100.000, 1.0, -1, True, 1427.0, 0.020, 100.000, 3.0, -1, True, 1372.0
16076, 44, 8, 7.432, 6.138, 3.523, 296.988, 0.740, 68.596, 3.432, 0.759, 6.000, 0.221, 3.000, -1, 0.000, 0, 0, False, 5916.0, 6276.0, 7140.0, 0.195, 100.000, 10.0, -1, True, 6628.0, 0.380, 100.000, 9.0, -1, True, 6276.0, 0.227, 100.000, 16.0, -1, True, 6872.0, 0.193, 100.000, 10.0, -1, True, 6474.0, 0.210, 100.000, 17.0, -1, True, 6973.0, 0.210, 100.000, 10.0, -1, True, 6276.0
16077, 17, 3, 7.529, 2.500, 3.059, 303.906, 0.792, 87.550, 1.000, 0.000, 2.500, 0.000, 0.000, -1, 0.000, 0, 0, False, 2319.0, 2371.0, 2517.0, 0.015, 100.000, 5.0, -1, True, 2703.0, 0.025, 100.000, 4.0, -1, True, 2371.0, 0.020, 100.000, 4.0, -1, True, 2573.0, 0.010, 100.000, 4.0, -1, True, 2538.0, 0.015, 100.000, 5.0, -1, True, 2479.0, 0.015, 100.000, 4.0, -1, True, 2371.0
16078, 36, 4, 7.806, 3.028, 1.000, 300.345, 0.456, 131.212, 1.889, 0.319, 3.000, 0.169, 1.000, -1, 0.000, 0, 0, False, 2094.0, 4011.0, 4520.0, 0.078, 100.000, 1.0, -1, True, 4011.0, 0.290, 100.000, 5.0, -1, True, 4325.0, 0.085, 100.000, 2.0, -1, True, 4598.0, 0.075, 100.000, 3.0, -1, True, 4402.0, 0.085, 100.000, 4.0, -1, True, 4127.0, 0.085, 100.000, 5.0, -1, True, 4011.0
16079, 41, 5, 7.317, 4.000, 1.000, 298.373, 0.865, 47.646, 1.902, 0.300, 4.000, 0.158, 1.000, -1, 0.000, 0, 0, False, 1613.0, 2460.0, 2603.0, 0.130, 100.000, 51.0, -1, True, 2541.0, 0.620, 100.000, 51.0, -1, True, 2486.0, 0.111, 100.000, 48.0, -1, True, 3325.0, 0.139, 100.000, 43.0, -1, True, 2460.0, 0.120, 100.000, 49.0, -1, True, 2982.0, 0.140, 100.000, 46.0, -1, True, 2460.0
16080, 82, 5, 2.561, 1.443, 4.890, 299.367, 0.122, 229.828, 0.561, 0.499, 1.000, 0.890, 1.000, -1, 0.000, 0, 0, False, 12895.0, 13370.0, 13931.0, 0.065, 100.000, 0.0, -1, False, 14012.0, 0.096, 100.000, 0.0, -1, False, 13370.0, 0.064, 100.000, 0.0, -1, False, 13851.0, 0.060, 100.000, 0.0, -1, False, 13793.0, 0.070, 100.000, 0.0, -1, False, 13618.0, 0.065, 100.000, 0.0, -1, False, 13370.0
16081, 96, 6, 2.333, 2.054, 5.188, 303.330, 0.569, 116.793, 0.760, 0.791, 2.000, 1.041, 2.000, -1, 0.000, 0, 0, False, 16189.0, 16885.0, 17539.0, 0.095, 100.000, 3.0, -1, True, 18222.0, 0.152, 100.000, 3.0, -1, True, 16885.0, 0.110, 100.000, 5.0, -1, True, 17293.0, 0.095, 100.000, 4.0, -1, True, 17134.0, 0.108, 100.000, 6.0, -1, True, 17517.0, 0.112, 100.000, 3.0, -1, True, 16885.0
16082, 53, 7, 2.528, 2.679, 0.642, 301.881, 0.374, 141.393, 1.245, 1.125, 3.000, 0.903, 3.000, -1, 0.000, 0, 0, False, 998.0, 4006.0, 4345.0, 0.055, 100.000, 3.0, -1, True, 4579.0, 0.376, 100.000, 1.0, -1, True, 4006.0, 0.048, 100.000, 3.0, -1, True, 4330.0, 0.051, 100.000, 1.0, -1, True, 4190.0, 0.048, 100.000, 2.0, -1, True, 5230.0, 0.050, 100.000, 1.0, -1, True, 4006.0
16083, 68, 3, 2.500, 1.424, 0.912, 296.659, 0.315, 186.459, 0.515, 0.503, 1.000, 0.978, 1.000, -1, 0.000, 0, 0, False, 3016.0, 6777.0, 7603.0, 0.040, 100.000, 4.0, -1, True, 7052.0, 0.209, 100.000, 2.0, -1, True, 6953.0, 0.041, 100.000, 3.0, -1, True, 7719.0, 0.040, 100.000, 2.0, -1, True, 6777.0, 0.040, 100.000, 3.0, -1, True, 6795.0, 0.042, 100.000, 3.0, -1, True, 6777.0
16084, 85, 4, 2.553, 3.055, 4.671, 304.350, 0.466, 130.914, 1.035, 0.808, 3.000, 0.781, 2.000, -1, 0.000, 0, 0, False, 11544.0, 16016.0, 16897.0, 0.120, 100.000, 6.0, -1, True, 16901.0, 0.225, 100.000, 6.0, -1, True, 16016.0, 0.135, 100.000, 7.0, -1, True, 17385.0, 0.112, 100.000, 5.0, -1, True, 16839.0, 0.157, 100.000, 10.0, -1, True, 17400.0, 0.145, 100.000, 7.0, -1, True, 16016.0
16085, 96, 3, 2.500, 2.471, 4.979, 302.779, 0.780, 88.142, 0.594, 0.494, 2.000, 0.832, 1.000, -1, 0.000, 0, 0, False, 16108.0, 16871.0, 17546.0, 0.135, 100.000, 26.0, -1, True, 17806.0, 0.270, 100.000, 19.0, -1, True, 16871.0, 0.181, 100.000, 29.0, -1, True, 18807.0, 0.169, 100.000, 17.0, -1, True, 17317.0, 0.140, 100.000, 27.0, -1, True, 17174.0, 0.155, 100.000, 27.0, -1, True, 16871.0
16086, 81, 6, 2.519, 4.456, 0.901, 298.936, 0.643, 92.546, 1.296, 1.198, 4.000, 0.924, 3.000, -1, 0.000, 0, 0, False, 1827.0, 9293.0, 10396.0, 0.180, 100.000, 24.0, -1, True, 9320.0, 1.785, 100.000, 23.0, -1, True, 9784.0, 0.275, 100.000, 29.0, -1, True, 10281.0, 0.235, 100.000, 28.0, -1, True, 9293.0, 0.253, 100.000, 33.0, -1, True, 10297.0, 0.257, 100.000, 28.0, -1, True, 9293.0
16087, 97, 6, 2.423, 4.417, 0.948, 304.774, 0.875, 43.382, 1.268, 1.123, 4.000, 0.885, 3.000, -1, 0.000, 0, 0, False, 2421.0, 5833.0, 6366.0, 0.228, 100.000, 113.0, -1, True, 5977.0, 2.070, 100.000, 113.0, -1, True, 5833.0, 0.338, 100.000, 117.0, -1, True, 6808.0, 0.336, 100.000, 120.0, -1, True, 5905.0, 0.254, 100.000, 121.0, -1, True, 6036.0, 0.282, 100.000, 139.0, -1, True, 5833.0
16088, 79, 5, 7.266, 1.502, 4.329, 298.202, 0.127, 223.763, 0.987, 0.113, 2.000, 0.114, 1.000, -1, 0.000, 0, 0, False, 10317.0, 10622.0, 11122.0, 0.201, 100.000, 0.0, -1, False, 11501.0, 0.349, 100.000, 0.0, -1, False, 10622.0, 0.155, 100.000, 0.0, -1, False, 11202.0, 0.155, 100.000, 0.0, -1, False, 11245.0, 0.175, 100.000, 0.0, -1, False, 11137.0, 0.185, 100.000, 0.0, -1, False, 10622.0
16089, 98, 9, 7.684, 2.462, 5.112, 302.003, 0.613, 93.213, 2.745, 0.483, 2.000, 0.176, 2.000, -1, 0.000, 0, 0, False, 15631.0, 15670.0, 15833.0, 0.595, 100.000, 5.0, -1, True, 15815.0, 0.785, 100.000, 4.0, -1, True, 15670.0, 0.540, 100.000, 9.0, -1, True, 15956.0, 0.540, 100.000, 9.0, -1, True, 15779.0, 0.490, 100.000, 12.0, -1, True, 15833.0, 0.550, 100.000, 6.0, -1, True, 15670.0
16090, 80, 5, 7.525, 1.462, 0.900, 302.193, 0.117, 230.351, 0.963, 0.191, 1.000, 0.199, 1.000, -1, 0.000, 0, 0, False, 2009.0, 4866.0, 4991.0, 0.162, 100.000, 0.0, -1, False, 4866.0, 1.291, 100.000, 0.0, -1, False, 4950.0, 0.198, 100.000, 0.0, -1, False, 5644.0, 0.220, 100.000, 0.0, -1, False, 5078.0, 0.201, 100.000, 0.0, -1, False, 5285.0, 0.236, 100.000, 0.0, -1, False, 4866.0
16091, 93, 9, 7.548, 2.537, 1.011, 300.113, 0.614, 90.680, 2.720, 0.497, 3.000, 0.183, 2.000, -1, 0.000, 0, 0, False, 2857.0, 2989.0, 4144.0, 0.370, 100.000, 23.0, -1, True, 3674.0, 4.389, 100.000, 29.0, -1, True, 2989.0, 0.535, 100.000, 40.0, -1, True, 4338.0, 0.455, 100.000, 17.0, -1, True, 3270.0, 0.445, 100.000, 26.0, -1, True, 3747.0, 0.520, 100.000, 19.0, -1, True, 2989.0
16092, 85, 5, 7.576, 3.995, 4.729, 306.006, 0.607, 105.580, 1.847, 0.362, 4.000, 0.196, 1.000, -1, 0.000, 0, 0, False, 11189.0, 12753.0, 13483.0, 0.485, 100.000, 17.0, -1, True, 13598.0, 0.825, 100.000, 14.0, -1, True, 12753.0, 0.460, 100.000, 23.0, -1, True, 13690.0, 0.555, 100.000, 18.0, -1, True, 14619.0, 0.470, 100.000, 13.0, -1, True, 13419.0, 0.520, 100.000, 19.0, -1, True, 12753.0
16093, 67, 9, 7.567, 6.964, 4.358, 298.304, 0.922, 24.825, 3.627, 0.573, 7.000, 0.158, 2.000, -1, 0.000, 0, 0, False, 10141.0, 10193.0, 10282.0, 0.605, 100.000, 35.0, -1, True, 10506.0, 0.939, 100.000, 36.0, -1, True, 10193.0, 0.514, 100.000, 36.0, -1, True, 10504.0, 0.570, 100.000, 28.0, -1, True, 10412.0, 0.615, 100.000, 30.0, -1, True, 10193.0, 0.590, 100.000, 36.0, -1, True, 10193.0
