Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, LB_res, UB, greedy_all, operations, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, loaded_shortest_modes, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, modes, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_forward, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_backwards, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_sons, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_all, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_time_forward, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, greedy_sum_preferences, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, greedy_by_best_preferences, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_1, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, solution
16720, 77, 9, 2.351, 2.641, 4.675, 297.519, 0.365, 141.889, 1.221, 1.210, 3.000, 0.991, 3.000, 4088, 0.000, 0, 0, False, 47, 23.857142857142858, 12746.0, 12828.0, 13051.0, 13104.0, 13847.0, 0.203, 100.000, 2.0, -1, greedy=100, True, 14199.0, 0.164, 100.000, 3.0, -1, greedy=100, True, 13415.0, 14.011, 100.000, 0.0, -1, greedy=100, False, 13104.0, 13.944, 100.000, 3.0, -1, greedy=100, True, 13814.0, 12.567, 100.000, 3.0, -1, greedy=100, True, 14090.0, 13.658, 100.000, 1.0, -1, greedy=100, True, 13770.0, 14.619, 100.000, 2.0, -1, greedy=100, True, 13429.0, 13.768, 100.000, 3.0, -1, greedy=100, True, 13157.0, 13.851, 100.000, 3.0, -1, greedy=100, True, 13108.0, 14.000, 100.000, 5.0, -1, greedy=100, True, 13051.0, 44.937, 100.000, 3.0, 1, greedy=100.0, True, 13051.0, 45.645, 100.000, 3.0, 4, greedy=100.0, True, 13051.0, 46.870, 100.000, 3.0, 4, greedy=100.0, True, 13051.0, 44.648, 100.000, 1.0, 10, greedy=100.0, True, 13051.0, 44.997, 100.000, 3.0, 8, greedy=100.0, True, 13051.0, 46.008, 100.000, 3.0, 3, greedy=100.0, True, 13051.0, 45.898, 100.000, 4.0, 8, greedy=90.625;ga=9.375, True, 13074.0, 46.513, 100.000, 4.0, 24, greedy=100.0, True, 13051.0, 45.081, 100.000, 3.0, 5, greedy=100.0, True, 13051.0, 45.597, 100.000, 3.0, 8, greedy=96.875;ga=3.125, True, 13051.0
16721, 74, 8, 2.297, 2.476, 4.541, 304.124, 0.616, 93.380, 1.284, 1.200, 2.500, 0.934, 3.000, 3000, 0.000, 0, 0, False, 48, 23.93243243243243, 13146.0, 13146.0, 13219.0, 13229.0, 13690.0, 0.169, 100.000, 3.0, -1, greedy=100, True, 13830.0, 0.133, 100.000, 4.0, -1, greedy=100, True, 13349.0, 12.801, 100.000, 6.0, -1, greedy=100, True, 13229.0, 13.794, 100.000, 8.0, -1, greedy=100, True, 13327.0, 12.758, 100.000, 8.0, -1, greedy=100, True, 13887.0, 12.837, 100.000, 3.0, -1, greedy=100, True, 13407.0, 13.873, 100.000, 6.0, -1, greedy=100, True, 13415.0, 13.346, 100.000, 7.0, -1, greedy=100, True, 13257.0, 12.904, 100.000, 5.0, -1, greedy=100, True, 13237.0, 13.436, 100.000, 8.0, -1, greedy=100, True, 13219.0, 43.510, 100.000, 8.0, 8, greedy=100.0, True, 13219.0, 44.590, 100.000, 8.0, 3, greedy=100.0, True, 13219.0, 46.638, 100.000, 8.0, 4, greedy=100.0, True, 13219.0, 43.829, 100.000, 7.0, 2, greedy=100.0, True, 13219.0, 45.531, 100.000, 8.0, 4, greedy=100.0, True, 13219.0, 44.388, 100.000, 7.0, 4, greedy=100.0, True, 13219.0, 43.771, 100.000, 6.0, 1, greedy=100.0, True, 13219.0, 45.816, 100.000, 8.0, 1, greedy=100.0, True, 13219.0, 46.153, 100.000, 8.0, 5, greedy=100.0, True, 13219.0, 44.784, 100.000, 8.0, 3, greedy=87.5;ga=12.5, True, 13219.0
16722, 99, 9, 2.556, 2.636, 0.929, 299.047, 0.382, 143.627, 1.202, 1.069, 3.000, 0.889, 3.000, 7888, 0.000, 0, 0, False, 11, 1.9696969696969697, 2993.0, 2993.0, 5460.0, 5491.0, 7051.0, 2.108, 100.000, 3.0, -1, greedy=100, True, 6986.0, 1.889, 100.000, 8.0, -1, greedy=100, True, 6645.0, 22.686, 100.000, 4.0, -1, greedy=100, True, 5523.0, 24.456, 100.000, 0.0, -1, greedy=100, False, 5987.0, 23.332, 100.000, 3.0, -1, greedy=100, True, 5491.0, 23.755, 100.000, 4.0, -1, greedy=100, True, 5957.0, 23.717, 100.000, 3.0, -1, greedy=100, True, 5561.0, 23.349, 100.000, 3.0, -1, greedy=100, True, 5555.0, 23.061, 100.000, 4.0, -1, greedy=100, True, 5532.0, 23.178, 100.000, 4.0, -1, greedy=100, True, 5460.0, 69.249, 100.000, 4.0, 21, greedy=100.0, True, 5491.0, 68.016, 100.000, 4.0, 0, greedy=100, True, 5491.0, 69.066, 100.000, 4.0, 0, greedy=100, True, 5491.0, 70.260, 100.000, 4.0, 0, greedy=100, True, 5491.0, 68.615, 100.000, 4.0, 0, greedy=100, True, 5491.0, 69.505, 100.000, 4.0, 0, greedy=100, True, 5491.0, 67.371, 100.000, 4.0, 0, greedy=100, True, 5491.0, 70.259, 100.000, 4.0, 0, greedy=100, True, 5491.0, 69.555, 100.000, 4.0, 0, greedy=100, True, 5491.0, 67.605, 100.000, 4.0, 0, greedy=100, True, 5460.0
16723, 68, 9, 2.500, 2.624, 0.853, 295.059, 0.630, 86.285, 1.309, 1.069, 3.000, 0.816, 3.000, 3686, 0.000, 0, 0, False, 9, 1.6470588235294117, 2480.0, 2480.0, 2775.0, 2775.0, 3590.0, 0.740, 100.000, 22.0, -1, greedy=100, True, 4096.0, 0.511, 100.000, 17.0, -1, greedy=100, True, 3473.0, 11.516, 100.000, 15.0, -1, greedy=100, True, 2775.0, 11.340, 100.000, 20.0, -1, greedy=100, True, 3263.0, 12.380, 100.000, 18.0, -1, greedy=100, True, 3049.0, 11.965, 100.000, 27.0, -1, greedy=100, True, 3323.0, 11.569, 100.000, 17.0, -1, greedy=100, True, 2880.0, 11.974, 100.000, 16.0, -1, greedy=100, True, 2848.0, 11.758, 100.000, 15.0, -1, greedy=100, True, 2833.0, 11.896, 100.000, 19.0, -1, greedy=100, True, 2775.0, 38.752, 100.000, 20.0, 0, greedy=100, True, 2775.0, 37.632, 100.000, 20.0, 0, greedy=100, True, 2775.0, 37.745, 100.000, 20.0, 0, greedy=100, True, 2775.0, 38.413, 100.000, 20.0, 0, greedy=100, True, 2775.0, 38.821, 100.000, 20.0, 0, greedy=100, True, 2775.0, 38.262, 100.000, 20.0, 0, greedy=100, True, 2775.0, 37.351, 100.000, 20.0, 0, greedy=100, True, 2775.0, 38.010, 100.000, 20.0, 0, greedy=100, True, 2775.0, 38.206, 100.000, 20.0, 0, greedy=100, True, 2775.0, 38.374, 100.000, 20.0, 0, greedy=100, True, 2775.0
16702, 59, 17, 7.305, 13.097, 0.712, 295.174, 0.879, 33.047, 6.780, 1.260, 13.000, 0.186, 5.000, 4327876, 0.000, 0, 0, False, 5, 0.8813559322033898, 1308.0, 1308.0, 3500.0, 3510.0, 3510.0, 18.689, 100.000, 107.0, -1, greedy=100, True, 4737.0, 2.426, 100.000, 75.0, -1, greedy=100, True, 4474.0, 142.744, 100.000, 89.0, -1, greedy=100, True, 4190.0, 170.516, 100.000, 92.0, -1, greedy=100, True, 4191.0, 162.309, 100.000, 92.0, -1, greedy=100, True, 4160.0, 173.704, 100.000, 94.0, -1, greedy=100, True, 4306.0, 162.937, 100.000, 89.0, -1, greedy=100, True, 4059.0, 171.639, 100.000, 90.0, -1, greedy=100, True, 4153.0, 170.084, 100.000, 88.0, -1, greedy=100, True, 4016.0, 170.628, 100.000, 96.0, -1, greedy=100, True, 3510.0, 167.420, 100.000, 107.0, 0, greedy=100, True, 3510.0, 165.914, 100.000, 107.0, 0, greedy=100, True, 3510.0, 163.550, 100.000, 107.0, 0, greedy=100, True, 3510.0, 165.954, 100.000, 107.0, 0, greedy=100, True, 3510.0, 174.222, 100.000, 107.0, 0, greedy=100, True, 3510.0, 166.785, 100.000, 107.0, 0, greedy=100, True, 3510.0, 173.481, 100.000, 107.0, 0, greedy=100, True, 3510.0, 174.608, 100.000, 107.0, 0, greedy=100, True, 3510.0, 174.408, 100.000, 107.0, 0, greedy=100, True, 3500.0, 179.952, 100.000, 106.0, 50, greedy=100.0, True, 3500.0
16700, 89, 13, 7.663, 9.874, 4.539, 302.777, 0.842, 44.527, 5.371, 0.789, 10.000, 0.147, 4.000, 5442666, 0.000, 0, 0, False, 50, 26.853932584269664, 11406.0, 11406.0, 11728.0, 11746.0, 13399.0, 3.244, 100.000, 37.0, -1, greedy=100, True, 14109.0, 0.644, 100.000, 29.0, -1, greedy=100, True, 12975.0, 194.483, 100.000, 39.0, -1, greedy=100, True, 11791.0, 200.072, 100.000, 45.0, -1, greedy=100, True, 12963.0, 197.540, 100.000, 49.0, -1, greedy=100, True, 12862.0, 199.992, 100.000, 42.0, -1, greedy=100, True, 12580.0, 200.823, 100.000, 43.0, -1, greedy=100, True, 12277.0, 199.145, 100.000, 41.0, -1, greedy=100, True, 12251.0, 197.453, 100.000, 46.0, -1, greedy=100, True, 11746.0, 201.900, 100.000, 48.0, -1, greedy=100, True, 11745.0, 213.588, 100.000, 49.0, 4, greedy=100.0, True, 11729.0, 210.924, 100.000, 45.0, 6, greedy=100.0, True, 11728.0, 211.068, 100.000, 45.0, 35, greedy=100.0, True, 11728.0, 207.914, 100.000, 45.0, 10, greedy=92.96875;ga=7.03125, True, 11728.0, 212.242, 100.000, 45.0, 3, greedy=100.0, True, 11728.0, 211.358, 100.000, 45.0, 3, greedy=100.0, True, 11728.0, 208.817, 100.000, 45.0, 8, greedy=100.0, True, 11728.0, 209.921, 100.000, 45.0, 7, greedy=100.0, True, 11729.0, 212.545, 100.000, 44.0, 7, greedy=100.0, True, 11743.0, 211.417, 100.000, 47.0, 7, greedy=100.0, True, 11728.0
16725, 70, 3, 2.657, 2.473, 4.386, 304.344, 0.784, 88.180, 0.671, 0.473, 2.000, 0.705, 1.000, 28044, 0.000, 0, 0, False, 41, 20.32857142857143, 11404.0, 11404.0, 11460.0, 11546.0, 12903.0, 0.177, 100.000, 11.0, -1, greedy=100, True, 13442.0, 0.055, 100.000, 12.0, -1, greedy=100, True, 12256.0, 11.418, 100.000, 18.0, -1, greedy=100, True, 11581.0, 12.048, 100.000, 19.0, -1, greedy=100, True, 11975.0, 12.317, 100.000, 20.0, -1, greedy=100, True, 12608.0, 12.205, 100.000, 16.0, -1, greedy=100, True, 12176.0, 12.623, 100.000, 17.0, -1, greedy=100, True, 11943.0, 12.357, 100.000, 20.0, -1, greedy=100, True, 11791.0, 12.255, 100.000, 19.0, -1, greedy=100, True, 11546.0, 12.520, 100.000, 17.0, -1, greedy=100, True, 11469.0, 34.473, 100.000, 20.0, 9, greedy=100.0, True, 11469.0, 34.437, 100.000, 19.0, 9, greedy=100.0, True, 11469.0, 34.543, 100.000, 19.0, 45, greedy=100.0, True, 11499.0, 33.603, 100.000, 19.0, 4, greedy=100.0, True, 11499.0, 33.480, 100.000, 20.0, 2, greedy=100.0, True, 11469.0, 35.195, 100.000, 18.0, 8, greedy=100.0, True, 11499.0, 35.336, 100.000, 19.0, 7, greedy=100.0, True, 11499.0, 34.819, 100.000, 20.0, 1, greedy=100.0, True, 11460.0, 34.304, 100.000, 18.0, 8, greedy=100.0, True, 11499.0, 34.657, 100.000, 19.0, 3, greedy=100.0, True, 11460.0
16724, 98, 3, 2.500, 2.465, 5.020, 295.976, 0.380, 152.970, 0.571, 0.497, 2.000, 0.870, 1.000, 46392, 0.000, 0, 0, False, 59, 28.96938775510204, 16027.0, 16094.0, 18595.0, 19039.0, 21269.0, 0.302, 100.000, 5.0, -1, greedy=100, True, 21572.0, 0.206, 100.000, 3.0, -1, greedy=100, True, 20377.0, 22.327, 100.000, 5.0, -1, greedy=100, True, 19451.0, 22.920, 100.000, 7.0, -1, greedy=100, True, 21304.0, 20.294, 100.000, 3.0, -1, greedy=100, True, 20737.0, 22.953, 100.000, 7.0, -1, greedy=100, True, 21096.0, 24.413, 100.000, 5.0, -1, greedy=100, True, 19649.0, 22.477, 100.000, 5.0, -1, greedy=100, True, 19039.0, 21.748, 100.000, 5.0, -1, greedy=100, True, 19182.0, 22.068, 100.000, 4.0, -1, greedy=100, True, 18736.0, 65.213, 100.000, 7.0, 16, greedy=100.0, True, 18883.0, 67.025, 100.000, 7.0, 33, greedy=100.0, True, 18741.0, 65.154, 100.000, 7.0, 15, greedy=99.755859375;ga=0.244140625, True, 19182.0, 64.294, 100.000, 4.0, 0, greedy=100, True, 19108.0, 65.769, 100.000, 4.0, 46, greedy=92.96875;ga=7.03125, True, 18861.0, 66.552, 100.000, 6.0, 28, greedy=100.0, True, 19023.0, 66.304, 100.000, 4.0, 16, greedy=100.0, True, 19031.0, 64.009, 100.000, 4.0, 8, greedy=92.1875;ga=7.8125, True, 18595.0, 66.324, 100.000, 8.0, 26, greedy=100.0, True, 19038.0, 67.151, 100.000, 6.0, 44, greedy=94.10400390625;ga=5.89599609375, True, 18595.0
16727, 59, 3, 2.475, 2.459, 0.932, 291.692, 0.782, 86.390, 0.508, 0.504, 2.000, 0.992, 1.000, 18286, 0.000, 0, 0, False, 8, 2.23728813559322, 2159.0, 2159.0, 5074.0, 5156.0, 5819.0, 0.580, 100.000, 27.0, -1, greedy=100, True, 6199.0, 0.164, 100.000, 28.0, -1, greedy=100, True, 5823.0, 8.055, 100.000, 28.0, -1, greedy=100, True, 5245.0, 8.978, 100.000, 41.0, -1, greedy=100, True, 5674.0, 8.970, 100.000, 34.0, -1, greedy=100, True, 5390.0, 8.209, 100.000, 35.0, -1, greedy=100, True, 5582.0, 8.454, 100.000, 31.0, -1, greedy=100, True, 5474.0, 8.666, 100.000, 39.0, -1, greedy=100, True, 5222.0, 8.666, 100.000, 35.0, -1, greedy=100, True, 5156.0, 8.455, 100.000, 39.0, -1, greedy=100, True, 5156.0, 27.189, 100.000, 39.0, 0, greedy=100, True, 5156.0, 26.536, 100.000, 39.0, 0, greedy=100, True, 5156.0, 26.656, 100.000, 39.0, 0, greedy=100, True, 5156.0, 26.743, 100.000, 39.0, 0, greedy=100, True, 5126.0, 26.954, 100.000, 42.0, 33, greedy=100.0, True, 5156.0, 26.556, 100.000, 39.0, 0, greedy=100, True, 5074.0, 27.366, 100.000, 48.0, 36, greedy=100.0, True, 5156.0, 28.111, 100.000, 39.0, 0, greedy=100, True, 5156.0, 26.692, 100.000, 39.0, 0, greedy=100, True, 5156.0, 26.612, 100.000, 39.0, 0, greedy=100, True, 5074.0
16694, 91, 18, 2.429, 13.674, 1.000, 303.330, 0.882, 32.597, 3.264, 3.054, 14.000, 0.936, 9.000, 1194056, 0.001, 0, 0, False, 9, 2.3736263736263736, 2753.0, 2753.0, 7741.0, 7754.0, 8337.0, 6.509, 100.000, 127.0, -1, greedy=100, True, 9280.0, 2.473, 100.000, 94.0, -1, greedy=100, True, 8424.0, 106.448, 100.000, 115.0, -1, greedy=100, True, 7754.0, 132.601, 100.000, 118.0, -1, greedy=100, True, 8520.0, 123.206, 100.000, 120.0, -1, greedy=100, True, 8042.0, 129.267, 100.000, 124.0, -1, greedy=100, True, 8737.0, 111.074, 100.000, 108.0, -1, greedy=100, True, 7792.0, 128.378, 100.000, 115.0, -1, greedy=100, True, 7850.0, 122.841, 100.000, 126.0, -1, greedy=100, True, 7793.0, 130.738, 100.000, 125.0, -1, greedy=100, True, 7754.0, 421.073, 100.000, 118.0, 0, greedy=100, True, 7754.0, 437.255, 100.000, 118.0, 0, greedy=100, True, 7754.0, 437.016, 100.000, 118.0, 0, greedy=100, True, 7754.0, 443.615, 100.000, 118.0, 0, greedy=100, True, 7754.0, 439.928, 100.000, 118.0, 0, greedy=100, True, 7754.0, 434.290, 100.000, 118.0, 0, greedy=100, True, 7754.0, 431.431, 100.000, 118.0, 0, greedy=100, True, 7741.0, 446.398, 100.000, 128.0, 46, greedy=100.0, True, 7754.0, 436.465, 100.000, 118.0, 0, greedy=100, True, 7754.0, 474.793, 100.000, 118.0, 0, greedy=100, True, 7741.0
16731, 76, 4, 7.368, 1.486, 1.026, 301.930, 0.368, 177.532, 0.974, 0.161, 1.000, 0.165, 1.000, 11052, 0.000, 0, 0, False, 13, 2.473684210526316, 3205.0, 3205.0, 4498.0, 4498.0, 5388.0, 1.454, 100.000, 5.0, -1, greedy=100, True, 6025.0, 1.019, 100.000, 4.0, -1, greedy=100, True, 5558.0, 22.510, 100.000, 3.0, -1, greedy=100, True, 4692.0, 24.198, 100.000, 1.0, -1, greedy=100, True, 5120.0, 24.269, 100.000, 5.0, -1, greedy=100, True, 4648.0, 29.901, 100.000, 2.0, -1, greedy=100, True, 4813.0, 34.958, 100.000, 3.0, -1, greedy=100, True, 4551.0, 26.343, 100.000, 6.0, -1, greedy=100, True, 4498.0, 26.544, 100.000, 7.0, -1, greedy=100, True, 4555.0, 27.285, 100.000, 7.0, -1, greedy=100, True, 4551.0, 30.939, 100.000, 6.0, 0, greedy=100, True, 4551.0, 29.129, 100.000, 6.0, 0, greedy=100, True, 4551.0, 29.953, 100.000, 6.0, 0, greedy=100, True, 4551.0, 29.353, 100.000, 6.0, 0, greedy=100, True, 4551.0, 30.215, 100.000, 6.0, 0, greedy=100, True, 4551.0, 30.262, 100.000, 6.0, 0, greedy=100, True, 4551.0, 29.619, 100.000, 6.0, 0, greedy=100, True, 4551.0, 30.598, 100.000, 6.0, 0, greedy=100, True, 4551.0, 30.942, 100.000, 6.0, 0, greedy=100, True, 4551.0, 30.697, 100.000, 6.0, 0, greedy=100, True, 4498.0
16730, 92, 5, 7.239, 1.494, 1.065, 300.429, 0.119, 226.878, 0.978, 0.147, 1.000, 0.150, 1.000, 9444, 0.000, 0, 0, False, 14, 2.9347826086956523, 3354.0, 3354.0, 5388.0, 5388.0, 6045.0, 1.954, 100.000, 0.0, -1, greedy=100, False, 7363.0, 1.435, 100.000, 0.0, -1, greedy=100, False, 6115.0, 29.979, 100.000, 0.0, -1, greedy=100, False, 5636.0, 30.470, 100.000, 0.0, -1, greedy=100, False, 6010.0, 32.044, 100.000, 0.0, -1, greedy=100, False, 5530.0, 31.279, 100.000, 0.0, -1, greedy=100, False, 5871.0, 44.819, 100.000, 0.0, -1, greedy=100, False, 5594.0, 33.704, 100.000, 0.0, -1, greedy=100, False, 5388.0, 32.914, 100.000, 0.0, -1, greedy=100, False, 5646.0, 33.153, 100.000, 0.0, -1, greedy=100, False, 5530.0, 36.160, 100.000, 0.0, 0, greedy=100, False, 5530.0, 36.100, 100.000, 0.0, 0, greedy=100, False, 5530.0, 34.716, 100.000, 0.0, 0, greedy=100, False, 5530.0, 35.354, 100.000, 0.0, 0, greedy=100, False, 5530.0, 36.023, 100.000, 0.0, 0, greedy=100, False, 5530.0, 34.740, 100.000, 0.0, 0, greedy=100, False, 5530.0, 36.614, 100.000, 0.0, 0, greedy=100, False, 5483.0, 36.923, 100.000, 0.0, 33, greedy=100.0, False, 5530.0, 38.870, 100.000, 0.0, 0, greedy=100, False, 5521.0, 37.200, 100.000, 0.0, 41, greedy=100.0, False, 5388.0
16726, 73, 7, 2.507, 5.464, 0.959, 298.339, 0.709, 77.042, 1.301, 1.175, 5.000, 0.903, 3.000, 133304, 0.000, 0, 0, False, 9, 1.63013698630137, 2828.0, 2828.0, 7995.0, 8106.0, 8486.0, 1.346, 100.000, 26.0, -1, greedy=100, True, 9641.0, 0.627, 100.000, 34.0, -1, greedy=100, True, 8878.0, 25.314, 100.000, 40.0, -1, greedy=100, True, 8272.0, 30.398, 100.000, 42.0, -1, greedy=100, True, 8536.0, 32.039, 100.000, 42.0, -1, greedy=100, True, 8218.0, 31.436, 100.000, 50.0, -1, greedy=100, True, 8804.0, 27.620, 100.000, 34.0, -1, greedy=100, True, 8454.0, 29.614, 100.000, 36.0, -1, greedy=100, True, 8106.0, 30.014, 100.000, 31.0, -1, greedy=100, True, 8142.0, 31.322, 100.000, 35.0, -1, greedy=100, True, 8014.0, 95.232, 100.000, 36.0, 46, greedy=100.0, True, 7995.0, 93.921, 100.000, 36.0, 23, greedy=100.0, True, 8142.0, 94.945, 100.000, 35.0, 0, greedy=100, True, 8142.0, 113.229, 100.000, 35.0, 0, greedy=100, True, 8002.0, 107.751, 100.000, 57.0, 20, greedy=100.0, True, 8142.0, 98.964, 100.000, 35.0, 0, greedy=100, True, 8142.0, 101.470, 100.000, 35.0, 0, greedy=100, True, 8142.0, 105.469, 100.000, 35.0, 0, greedy=100, True, 8104.0, 110.928, 100.000, 50.0, 47, greedy=100.0, True, 8002.0, 110.967, 100.000, 57.0, 29, greedy=100.0, True, 7995.0
16729, 77, 9, 7.688, 2.485, 4.766, 301.113, 0.612, 92.328, 2.792, 0.468, 3.000, 0.168, 2.000, 34034, 0.000, 0, 0, False, 43, 21.4025974025974, 9742.0, 9742.0, 9777.0, 9792.0, 9930.0, 0.764, 100.000, 6.0, -1, greedy=100, True, 10497.0, 0.489, 100.000, 6.0, -1, greedy=100, True, 9879.0, 39.322, 100.000, 6.0, -1, greedy=100, True, 9792.0, 41.050, 100.000, 4.0, -1, greedy=100, True, 10103.0, 39.591, 100.000, 4.0, -1, greedy=100, True, 9831.0, 42.462, 100.000, 5.0, -1, greedy=100, True, 9864.0, 59.030, 100.000, 6.0, -1, greedy=100, True, 9883.0, 48.370, 100.000, 5.0, -1, greedy=100, True, 9826.0, 43.863, 100.000, 4.0, -1, greedy=100, True, 9792.0, 43.682, 100.000, 4.0, -1, greedy=100, True, 9777.0, 48.519, 100.000, 8.0, 2, greedy=100.0, True, 9792.0, 48.553, 100.000, 4.0, 0, greedy=100, True, 9792.0, 47.282, 100.000, 4.0, 0, greedy=100, True, 9792.0, 48.627, 100.000, 4.0, 0, greedy=100, True, 9777.0, 51.013, 100.000, 7.0, 8, greedy=100.0, True, 9792.0, 50.477, 100.000, 4.0, 0, greedy=100, True, 9792.0, 51.227, 100.000, 4.0, 0, greedy=100, True, 9792.0, 50.398, 100.000, 4.0, 0, greedy=100, True, 9777.0, 51.510, 100.000, 5.0, 10, greedy=100.0, True, 9777.0, 50.681, 100.000, 5.0, 16, greedy=100.0, True, 9777.0
16736, 32, 16, 2.594, 3.952, 3.406, 300.627, 0.499, 98.747, 3.219, 2.574, 4.000, 0.800, 7.000, 1558, 0.000, 0, 0, False, 18, 9.46875, 4998.0, 4998.0, 4998.0, 4998.0, 5217.0, 0.094, 100.000, 0.0, -1, greedy=100, False, 5467.0, 0.084, 100.000, 1.0, -1, greedy=100, True, 5106.0, 6.014, 100.000, 1.0, -1, greedy=100, True, 4998.0, 6.097, 100.000, 3.0, -1, greedy=100, True, 5153.0, 6.580, 100.000, 4.0, -1, greedy=100, True, 5210.0, 6.710, 100.000, 4.0, -1, greedy=100, True, 5252.0, 6.356, 100.000, 3.0, -1, greedy=100, True, 5258.0, 6.278, 100.000, 1.0, -1, greedy=100, True, 5128.0, 6.235, 100.000, 1.0, -1, greedy=100, True, 4998.0, 6.328, 100.000, 1.0, -1, greedy=100, True, 4998.0, 18.180, 100.000, 3.0, 0, greedy=100, True, 4998.0, 20.052, 100.000, 3.0, 0, greedy=100, True, 4998.0, 19.789, 100.000, 3.0, 0, greedy=100, True, 4998.0, 18.291, 100.000, 3.0, 0, greedy=100, True, 4998.0, 18.477, 100.000, 3.0, 0, greedy=100, True, 4998.0, 18.809, 100.000, 3.0, 0, greedy=100, True, 4998.0, 20.720, 100.000, 3.0, 0, greedy=100, True, 4998.0, 20.105, 100.000, 3.0, 0, greedy=100, True, 4998.0, 19.232, 100.000, 3.0, 0, greedy=100, True, 4998.0, 18.913, 100.000, 3.0, 0, greedy=100, True, 4998.0
16728, 90, 8, 7.567, 2.518, 4.522, 303.013, 0.344, 151.353, 2.600, 0.557, 2.000, 0.214, 2.000, 57978, 0.000, 0, 0, False, 48, 22.255555555555556, 11104.0, 11104.0, 11172.0, 11183.0, 11956.0, 1.039, 100.000, 0.0, -1, greedy=100, False, 13001.0, 0.598, 100.000, 2.0, -1, greedy=100, True, 11850.0, 53.734, 100.000, 3.0, -1, greedy=100, True, 11183.0, 55.005, 100.000, 4.0, -1, greedy=100, True, 11913.0, 54.161, 100.000, 1.0, -1, greedy=100, True, 12225.0, 67.538, 100.000, 2.0, -1, greedy=100, True, 12021.0, 62.804, 100.000, 1.0, -1, greedy=100, True, 11630.0, 60.822, 100.000, 2.0, -1, greedy=100, True, 11517.0, 56.877, 100.000, 1.0, -1, greedy=100, True, 11191.0, 58.391, 100.000, 4.0, -1, greedy=100, True, 11175.0, 62.683, 100.000, 4.0, 6, greedy=100.0, True, 11183.0, 64.631, 100.000, 4.0, 0, greedy=100, True, 11175.0, 66.249, 100.000, 4.0, 2, greedy=100.0, True, 11172.0, 67.568, 100.000, 4.0, 13, greedy=100.0, True, 11175.0, 66.707, 100.000, 4.0, 4, greedy=100.0, True, 11175.0, 67.359, 100.000, 5.0, 5, greedy=93.75;ga=6.25, True, 11172.0, 68.489, 100.000, 4.0, 8, greedy=100.0, True, 11175.0, 67.307, 100.000, 4.0, 5, greedy=100.0, True, 11175.0, 67.628, 100.000, 4.0, 10, greedy=100.0, True, 11175.0, 67.574, 100.000, 4.0, 5, greedy=100.0, True, 11172.0
