Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.001, 0, 0, False, 9529.0, 12763.0, 12841.0, 2.983, 100.000, 0, 45, False, 12919.0, 3.177, 100.000, 0, 39, False, 13208.0, 3.284, 100.000, 0, 45, False, 12856.0, 2.977, 100.000, 0, 47, False, 13067.0, 3.087, 100.000, 0, 45, False, 12763.0, 3.394, 100.000, 0, 47, False, 13082.0, 3.026, 100.000, 0, 26, False, 12858.0, 3.141, 100.000, 0, 45, False, 12942.0, 3.646, 100.000, 0, 49, False, 12831.0, 3.244, 100.000, 0, 41, False, 12763.0
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.000, 0, 0, False, 2303.0, 10858.0, 12009.0, 1.942, 100.000, 0, 43, False, 10858.0, 2.232, 100.000, 0, 48, False, 11912.0, 2.059, 100.000, 0, 43, False, 11738.0, 2.166, 100.000, 0, 38, False, 11499.0, 2.036, 100.000, 0, 46, False, 12113.0, 2.248, 100.000, 0, 40, False, 11881.0, 1.987, 100.000, 0, 50, False, 11338.0, 2.046, 100.000, 0, 47, False, 11635.0, 1.914, 100.000, 0, 38, False, 12074.0, 1.952, 100.000, 0, 31, False, 10858.0
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.000, 0, 0, False, 13213.0, 16204.0, 16596.0, 2.899, 100.000, 0, 42, False, 17550.0, 3.231, 100.000, 0, 46, False, 17582.0, 3.084, 100.000, 0, 36, False, 17033.0, 2.887, 100.000, 0, 50, False, 16806.0, 3.166, 100.000, 0, 50, False, 17060.0, 3.102, 100.000, 0, 45, False, 17138.0, 3.106, 100.000, 0, 49, False, 17804.0, 3.186, 100.000, 0, 49, False, 16204.0, 2.895, 100.000, 0, 49, False, 17159.0, 2.826, 100.000, 0, 48, False, 16204.0
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 8458.0, 10476.0, 11288.0, 2.402, 100.000, 0, 43, False, 10476.0, 2.141, 100.000, 0, 50, False, 11139.0, 2.073, 100.000, 0, 38, False, 10582.0, 2.282, 100.000, 0, 33, False, 11013.0, 2.398, 100.000, 0, 50, False, 11129.0, 2.006, 100.000, 0, 45, False, 10771.0, 2.091, 100.000, 0, 42, False, 11094.0, 2.095, 100.000, 0, 47, False, 11180.0, 2.075, 100.000, 0, 46, False, 10732.0, 2.119, 100.000, 0, 43, False, 10476.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 1993.0, 4998.0, 5409.0, 1.885, 100.000, 0, 36, False, 5462.0, 1.992, 100.000, 0, 47, False, 5362.0, 2.233, 100.000, 0, 47, False, 5055.0, 1.931, 100.000, 0, 34, False, 4998.0, 1.988, 100.000, 0, 49, False, 5467.0, 1.827, 100.000, 0, 47, False, 5158.0, 1.925, 100.000, 0, 42, False, 5916.0, 1.901, 100.000, 0, 37, False, 6186.0, 1.909, 100.000, 0, 44, False, 5668.0, 1.901, 100.000, 0, 49, False, 4998.0
16023, 91, 4, 2.670, 2.959, 1.000, 298.342, 0.820, 68.619, 1.044, 0.829, 3.000, 0.794, 2.000, 67320, 0.000, 0, 0, False, 1804.0, 12436.0, 13542.0, 2.776, 100.000, 0, 49, False, 12436.0, 2.708, 100.000, 0, 45, False, 12456.0, 2.706, 100.000, 0, 45, False, 13614.0, 2.587, 100.000, 0, 45, False, 13273.0, 3.013, 100.000, 0, 46, False, 13012.0, 2.689, 100.000, 0, 44, False, 12671.0, 2.585, 100.000, 0, 47, False, 13422.0, 2.806, 100.000, 0, 46, False, 13357.0, 2.660, 100.000, 0, 45, False, 13599.0, 2.585, 100.000, 0, 40, False, 12436.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 10027.0, 13215.0, 13834.0, 2.361, 100.000, 0, 48, False, 13665.0, 2.387, 100.000, 0, 37, False, 13526.0, 2.675, 100.000, 0, 47, False, 13418.0, 2.328, 100.000, 0, 44, False, 13966.0, 2.299, 100.000, 0, 32, False, 13215.0, 2.465, 100.000, 0, 33, False, 13827.0, 2.420, 100.000, 0, 40, False, 13678.0, 2.391, 100.000, 0, 42, False, 13884.0, 2.401, 100.000, 0, 50, False, 13400.0, 2.588, 100.000, 0, 47, False, 13215.0
16029, 52, 4, 7.212, 3.045, 4.231, 301.016, 0.827, 66.376, 1.865, 0.397, 3.000, 0.213, 2.000, 133754, 0.000, 0, 0, False, 7601.0, 10366.0, 10699.0, 1.424, 100.000, 0, 46, False, 10366.0, 1.513, 100.000, 0, 40, False, 10473.0, 1.441, 100.000, 0, 45, False, 10645.0, 1.457, 100.000, 0, 49, False, 11035.0, 1.480, 100.000, 0, 44, False, 10413.0, 1.581, 100.000, 0, 49, False, 10633.0, 1.600, 100.000, 0, 46, False, 10773.0, 1.516, 100.000, 0, 49, False, 10720.0, 1.634, 100.000, 0, 44, False, 10392.0, 1.554, 100.000, 0, 50, False, 10366.0
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.000, 0, 0, False, 3349.0, 3349.0, 3525.0, 1.237, 100.000, 0, 45, False, 3553.0, 1.377, 100.000, 0, 33, False, 3446.0, 1.370, 100.000, 0, 18, False, 3600.0, 1.339, 100.000, 0, 48, False, 3432.0, 1.243, 100.000, 0, 50, False, 3398.0, 1.245, 100.000, 0, 14, False, 3414.0, 1.416, 100.000, 0, 19, False, 3349.0, 1.219, 100.000, 0, 50, False, 3494.0, 1.412, 100.000, 0, 41, False, 3409.0, 1.362, 100.000, 0, 19, False, 3349.0
16031, 68, 4, 7.456, 3.073, 0.926, 304.209, 0.822, 67.510, 1.897, 0.306, 3.000, 0.161, 1.000, 324442, 0.000, 0, 0, False, 2752.0, 9906.0, 10672.0, 1.820, 100.000, 0, 47, False, 10192.0, 1.696, 100.000, 0, 49, False, 10168.0, 2.113, 100.000, 0, 48, False, 9961.0, 1.844, 100.000, 0, 39, False, 10079.0, 1.922, 100.000, 0, 50, False, 10761.0, 1.910, 100.000, 0, 47, False, 9906.0, 1.951, 100.000, 0, 43, False, 10212.0, 1.853, 100.000, 0, 50, False, 10464.0, 1.906, 100.000, 0, 50, False, 10482.0, 1.852, 100.000, 0, 50, False, 9906.0
