Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, cross_GA_1, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, cross_GA_2, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, cross_GA_3, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, cross_GA_4, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, cross_GA_5, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, cross_GA_6, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, cross_GA_7, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, cross_GA_8, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, cross_GA_9, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, cross_GA_10, time, cross_time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16408, 93, 9, 7.645, 2.529, 4.699, 304.518, 0.349, 150.174, 2.656, 0.561, 3.000, 0.211, 2.000, 52018, 0.000, 0, 0, False, 11520.0, 15544.0, 15924.0, 5.058, 100.000, 1.0, 36, True, 16129.0, 5.267, 100.000, 0, 46, False, 16124.0, 5.331, 100.000, 0.0, 49, False, 16419.0, 5.464, 100.000, 0.0, 48, False, 16815.0, 5.125, 100.000, 0, 36, False, 15833.0, 5.406, 100.000, 0.0, 40, False, 15595.0, 5.123, 100.000, 0, 46, False, 16236.0, 5.283, 100.000, 0, 42, False, 15880.0, 5.554, 100.000, 0, 26, False, 15544.0, 5.200, 100.000, 1.0, 46, True, 15544.0
16417, 23, 13, 2.304, 3.358, 3.043, 304.453, 0.747, 63.837, 1.435, 1.199, 3.000, 0.836, 4.000, 300, 0.000, 0, 0, False, 3884.0, 4024.0, 4176.0, 1.331, 100.000, 0, 47, False, 4024.0, 1.648, 100.000, 0, 40, False, 4071.0, 1.748, 100.000, 2.0, 39, True, 4113.0, 1.684, 100.000, 0, 50, False, 4117.0, 1.492, 100.000, 0, 42, False, 4059.0, 1.622, 100.000, 0, 45, False, 4107.0, 1.670, 100.000, 3.0, 36, True, 4138.0, 1.509, 100.000, 0, 45, False, 4103.0, 1.562, 100.000, 0, 27, False, 4053.0, 1.532, 100.000, 2.0, 28, True, 4024.0
16416, 49, 12, 2.408, 3.542, 4.449, 305.703, 0.481, 110.254, 1.776, 1.759, 3.500, 0.991, 5.000, 3528, 0.000, 0, 0, False, 8644.0, 9442.0, 9442.0, 3.183, 100.000, 3.0, 41, True, 9599.0, 3.473, 100.000, 1.0, 38, True, 9758.0, 3.023, 100.000, 0.0, 27, False, 9483.0, 3.023, 100.000, 0, 39, False, 9609.0, 3.070, 100.000, 2.0, 49, True, 9682.0, 3.179, 100.000, 3.0, 48, True, 9911.0, 2.957, 100.000, 2.0, 50, True, 9879.0, 3.289, 100.000, 1.0, 49, True, 9509.0, 3.188, 100.000, 1.0, 47, True, 9928.0, 3.346, 100.000, 4.0, 40, True, 9442.0
16419, 31, 11, 2.742, 3.600, 0.806, 303.388, 0.721, 58.392, 2.000, 1.751, 4.000, 0.876, 5.000, 2230, 0.000, 0, 0, False, 1750.0, 2073.0, 2127.0, 1.802, 100.000, 2.0, 35, True, 2180.0, 1.711, 100.000, 7.0, 48, True, 2424.0, 1.762, 100.000, 5.0, 20, True, 2330.0, 1.766, 100.000, 12.0, 39, True, 2391.0, 1.706, 100.000, 11.0, 44, True, 2226.0, 1.822, 100.000, 6.0, 50, True, 2073.0, 1.911, 100.000, 5.0, 16, True, 2098.0, 1.927, 100.000, 14.0, 43, True, 2494.0, 1.830, 100.000, 8.0, 46, True, 2404.0, 1.690, 100.000, 9.0, 17, True, 2073.0
16414, 78, 6, 7.628, 4.482, 1.013, 297.600, 0.638, 91.992, 2.718, 0.556, 4.000, 0.205, 2.000, 906076, 0.000, 0, 0, False, 1368.0, 10889.0, 10972.0, 3.200, 100.000, 20.0, 36, True, 10889.0, 2.900, 100.000, 12.0, 47, True, 11703.0, 3.026, 100.000, 16.0, 26, True, 11519.0, 2.976, 100.000, 17.0, 49, True, 11265.0, 3.153, 100.000, 19.0, 50, True, 11191.0, 2.973, 100.000, 11.0, 48, True, 11093.0, 3.086, 100.000, 18.0, 44, True, 11460.0, 2.997, 100.000, 19.0, 45, True, 11574.0, 3.239, 100.000, 16.0, 47, True, 11140.0, 3.096, 100.000, 16.0, 48, True, 10889.0
16415, 71, 7, 7.465, 5.506, 1.042, 299.934, 0.903, 32.438, 2.648, 0.588, 6.000, 0.222, 2.000, 1098012, 0.000, 0, 0, False, 2858.0, 5829.0, 6263.0, 3.193, 100.000, 82.0, 47, True, 6372.0, 3.227, 100.000, 76.0, 40, True, 6218.0, 3.074, 100.000, 67.0, 48, True, 6280.0, 2.937, 100.000, 89.0, 45, True, 6692.0, 3.288, 100.000, 71.0, 41, True, 5829.0, 3.046, 100.000, 77.0, 50, True, 6025.0, 3.254, 100.000, 85.0, 40, True, 6311.0, 3.163, 100.000, 73.0, 45, True, 6232.0, 3.147, 100.000, 73.0, 47, True, 6093.0, 3.081, 100.000, 80.0, 47, True, 5829.0
16421, 16, 10, 2.938, 7.872, 2.375, 297.830, 0.929, 21.500, 2.375, 1.821, 8.000, 0.767, 5.000, 8976, 0.000, 0, 0, False, 1969.0, 2248.0, 2389.0, 0.896, 100.000, 8.0, 37, True, 2520.0, 0.995, 100.000, 9.0, 40, True, 2327.0, 0.816, 100.000, 13.0, 48, True, 2373.0, 0.823, 100.000, 14.0, 31, True, 2272.0, 0.880, 100.000, 12.0, 32, True, 2248.0, 0.945, 100.000, 13.0, 33, True, 2664.0, 0.837, 100.000, 10.0, 18, True, 2422.0, 1.029, 100.000, 10.0, 33, True, 2295.0, 0.990, 100.000, 11.0, 40, True, 2293.0, 0.894, 100.000, 10.0, 41, True, 2248.0
16413, 76, 8, 7.684, 5.945, 4.776, 298.527, 0.909, 29.822, 3.487, 0.702, 6.000, 0.201, 2.000, 1318338, 0.000, 0, 0, False, 11295.0, 14072.0, 14384.0, 3.800, 100.000, 20.0, 50, True, 14940.0, 3.813, 100.000, 16.0, 48, True, 14954.0, 4.088, 100.000, 24.0, 50, True, 15111.0, 3.820, 100.000, 17.0, 37, True, 14738.0, 3.961, 100.000, 14.0, 49, True, 14072.0, 3.670, 100.000, 17.0, 47, True, 14152.0, 3.881, 100.000, 19.0, 45, True, 14731.0, 3.974, 100.000, 19.0, 49, True, 14920.0, 3.942, 100.000, 18.0, 50, True, 15374.0, 3.898, 100.000, 16.0, 49, True, 14072.0
16420, 46, 10, 2.435, 7.277, 3.696, 308.964, 0.776, 60.518, 2.326, 1.863, 7.000, 0.801, 5.000, 65748, 0.000, 0, 0, False, 7184.0, 8928.0, 8928.0, 2.776, 100.000, 5.0, 37, True, 9325.0, 2.566, 100.000, 8.0, 50, True, 9552.0, 2.548, 100.000, 5.0, 30, True, 9275.0, 2.665, 100.000, 12.0, 41, True, 9403.0, 2.706, 100.000, 9.0, 48, True, 9021.0, 2.774, 100.000, 9.0, 44, True, 9393.0, 2.608, 100.000, 6.0, 34, True, 9296.0, 2.858, 100.000, 6.0, 40, True, 9537.0, 2.657, 100.000, 5.0, 49, True, 9637.0, 2.701, 100.000, 4.0, 38, True, 8928.0
16412, 87, 7, 7.310, 5.503, 4.655, 301.374, 0.714, 77.086, 2.724, 0.499, 5.000, 0.183, 2.000, 1540908, 0.000, 0, 0, False, 12922.0, 19060.0, 19539.0, 4.286, 100.000, 7.0, 47, True, 19060.0, 4.392, 100.000, 8.0, 46, True, 19747.0, 4.482, 100.000, 5.0, 43, True, 19154.0, 3.922, 100.000, 11.0, 44, True, 19375.0, 4.028, 100.000, 8.0, 45, True, 19391.0, 3.965, 100.000, 7.0, 46, True, 19220.0, 4.202, 100.000, 9.0, 48, True, 19986.0, 4.094, 100.000, 4.0, 47, True, 19436.0, 4.399, 100.000, 9.0, 49, True, 20451.0, 4.258, 100.000, 4.0, 49, True, 19060.0
16425, 11, 12, 6.818, 3.587, 2.727, 306.573, 0.721, 58.885, 4.364, 0.809, 4.000, 0.185, 2.000, 238, 0.000, 0, 0, False, 2062.0, 2062.0, 2086.0, 0.739, 100.000, 0, 46, False, 2062.0, 0.672, 100.000, 0, 22, False, 2189.0, 0.771, 100.000, 0, 23, False, 2142.0, 0.642, 100.000, 1.0, 48, True, 2108.0, 0.684, 100.000, 0, 45, False, 2134.0, 0.643, 100.000, 0, 25, False, 2062.0, 0.708, 100.000, 0, 38, False, 2117.0, 0.714, 100.000, 0, 19, False, 2188.0, 0.751, 100.000, 0, 46, False, 2173.0, 0.621, 100.000, 0, 40, False, 2062.0
16418, 42, 18, 2.405, 5.267, 0.857, 300.644, 0.608, 77.665, 2.881, 2.787, 5.000, 0.967, 8.000, 5704, 0.000, 0, 0, False, 2609.0, 3682.0, 4025.0, 3.897, 100.000, 12.0, 37, True, 4225.0, 3.705, 100.000, 8.0, 34, True, 4095.0, 3.811, 100.000, 8.0, 46, True, 3947.0, 3.746, 100.000, 14.0, 39, True, 3971.0, 4.001, 100.000, 9.0, 36, True, 4180.0, 3.871, 100.000, 5.0, 45, True, 4596.0, 3.985, 100.000, 9.0, 35, True, 3774.0, 3.984, 100.000, 9.0, 41, True, 3682.0, 3.963, 100.000, 12.0, 48, True, 3984.0, 3.835, 100.000, 7.0, 45, True, 3682.0
16427, 17, 12, 6.824, 3.164, 0.765, 296.526, 0.702, 68.044, 3.647, 0.931, 3.000, 0.255, 3.000, 1908, 0.000, 0, 0, False, 1070.0, 1218.0, 1296.0, 1.104, 100.000, 0, 14, False, 1249.0, 1.203, 100.000, 0, 37, False, 1333.0, 1.054, 100.000, 2.0, 20, True, 1487.0, 1.222, 100.000, 0, 8, False, 1448.0, 1.058, 100.000, 0, 38, False, 1218.0, 1.048, 100.000, 0.0, 46, False, 1441.0, 1.065, 100.000, 0, 27, False, 1297.0, 1.075, 100.000, 0, 33, False, 1230.0, 1.134, 100.000, 1.0, 49, True, 1290.0, 1.102, 100.000, 2.0, 20, True, 1218.0
16422, 41, 10, 2.268, 7.344, 0.902, 299.183, 0.778, 57.726, 1.854, 1.726, 7.000, 0.931, 5.000, 51094, 0.000, 0, 0, False, 2126.0, 5343.0, 5497.0, 2.114, 100.000, 17.0, 43, True, 5652.0, 2.266, 100.000, 12.0, 48, True, 5564.0, 2.400, 100.000, 17.0, 32, True, 5688.0, 2.255, 100.000, 16.0, 49, True, 5909.0, 2.265, 100.000, 13.0, 47, True, 6291.0, 2.607, 100.000, 11.0, 44, True, 5343.0, 2.423, 100.000, 18.0, 45, True, 5523.0, 2.422, 100.000, 14.0, 39, True, 5657.0, 2.421, 100.000, 13.0, 36, True, 5717.0, 2.546, 100.000, 18.0, 49, True, 5343.0
16424, 43, 11, 7.558, 3.394, 3.814, 297.923, 0.449, 112.645, 4.140, 1.014, 3.000, 0.245, 3.000, 23484, 0.000, 0, 0, False, 6024.0, 7389.0, 7638.0, 2.787, 100.000, 0.0, 12, False, 7598.0, 2.600, 100.000, 1.0, 42, True, 7765.0, 2.726, 100.000, 0, 48, False, 7450.0, 2.801, 100.000, 0, 50, False, 7518.0, 2.478, 100.000, 2.0, 44, True, 7389.0, 2.585, 100.000, 0, 48, False, 7703.0, 2.553, 100.000, 0, 35, False, 7418.0, 2.749, 100.000, 1.0, 47, True, 7559.0, 2.787, 100.000, 0, 49, False, 7444.0, 2.730, 100.000, 3.0, 43, True, 7389.0
16428, 34, 10, 7.029, 7.389, 3.794, 303.029, 0.782, 59.180, 4.441, 0.705, 7.000, 0.159, 2.000, 256786, 0.000, 0, 0, False, 4599.0, 6375.0, 6835.0, 1.953, 100.000, 2.0, 48, True, 6929.0, 1.941, 100.000, 3.0, 47, True, 6832.0, 2.056, 100.000, 4.0, 49, True, 6656.0, 1.986, 100.000, 6.0, 43, True, 6872.0, 1.946, 100.000, 5.0, 50, True, 6375.0, 2.203, 100.000, 5.0, 49, True, 6745.0, 1.917, 100.000, 1.0, 45, True, 7046.0, 2.002, 100.000, 2.0, 22, True, 6393.0, 1.856, 100.000, 5.0, 45, True, 7143.0, 1.972, 100.000, 2.0, 47, True, 6375.0
16429, 27, 14, 8.037, 10.350, 3.222, 295.433, 0.945, 15.735, 5.667, 1.330, 10.000, 0.235, 4.000, 349496, 0.000, 0, 0, False, 4142.0, 4723.0, 4723.0, 2.135, 100.000, 9.0, 46, True, 5066.0, 1.939, 100.000, 8.0, 39, True, 4765.0, 2.176, 100.000, 10.0, 46, True, 5159.0, 2.388, 100.000, 10.0, 37, True, 5122.0, 2.181, 100.000, 10.0, 37, True, 4877.0, 2.005, 100.000, 12.0, 38, True, 5230.0, 2.151, 100.000, 12.0, 49, True, 5324.0, 2.038, 100.000, 8.0, 47, True, 4974.0, 2.250, 100.000, 9.0, 50, True, 4859.0, 2.120, 100.000, 8.0, 49, True, 4723.0
16423, 45, 12, 2.844, 9.109, 0.889, 300.594, 0.941, 18.504, 2.689, 2.009, 9.000, 0.747, 6.000, 156178, 0.000, 0, 0, False, 1624.0, 2695.0, 3109.0, 3.208, 100.000, 77.0, 50, True, 3353.0, 3.118, 100.000, 87.0, 33, True, 3066.0, 3.198, 100.000, 90.0, 49, True, 2695.0, 2.883, 100.000, 106.0, 47, True, 3351.0, 2.882, 100.000, 77.0, 50, True, 3065.0, 3.139, 100.000, 91.0, 42, True, 3048.0, 3.172, 100.000, 81.0, 50, True, 3259.0, 3.055, 100.000, 76.0, 50, True, 2982.0, 2.871, 100.000, 97.0, 50, True, 3030.0, 3.166, 100.000, 89.0, 50, True, 2695.0
16426, 48, 15, 7.771, 4.370, 0.896, 301.295, 0.547, 90.690, 5.812, 1.085, 4.000, 0.187, 4.000, 64068, 0.000, 0, 0, False, 1383.0, 3576.0, 3728.0, 3.853, 100.000, 4.0, 35, True, 4042.0, 3.872, 100.000, 6.0, 48, True, 3997.0, 3.949, 100.000, 0.0, 42, False, 3833.0, 3.821, 100.000, 6.0, 46, True, 3765.0, 4.137, 100.000, 12.0, 39, True, 3721.0, 3.986, 100.000, 7.0, 47, True, 3576.0, 3.918, 100.000, 7.0, 46, True, 3712.0, 3.926, 100.000, 5.0, 18, True, 3892.0, 3.634, 100.000, 4.0, 37, True, 3935.0, 3.667, 100.000, 5.0, 47, True, 3576.0
16430, 36, 12, 7.361, 8.875, 0.861, 299.981, 0.822, 48.868, 5.056, 1.120, 9.000, 0.222, 4.000, 622680, 0.000, 0, 0, False, 1542.0, 4424.0, 4914.0, 2.393, 100.000, 10.0, 47, True, 4447.0, 2.621, 100.000, 20.0, 30, True, 5008.0, 2.524, 100.000, 14.0, 42, True, 4741.0, 2.435, 100.000, 15.0, 39, True, 5085.0, 2.475, 100.000, 13.0, 29, True, 4762.0, 2.538, 100.000, 15.0, 42, True, 4424.0, 2.628, 100.000, 18.0, 49, True, 4800.0, 2.242, 100.000, 12.0, 34, True, 4796.0, 2.424, 100.000, 14.0, 41, True, 4846.0, 2.505, 100.000, 18.0, 49, True, 4424.0
16431, 42, 10, 7.048, 7.527, 0.881, 305.304, 0.930, 22.971, 4.238, 0.906, 7.500, 0.214, 3.000, 548968, 0.000, 0, 0, False, 2516.0, 3619.0, 3801.0, 2.530, 100.000, 64.0, 48, True, 3795.0, 2.638, 100.000, 58.0, 50, True, 4021.0, 2.430, 100.000, 55.0, 50, True, 4010.0, 2.522, 100.000, 65.0, 45, True, 3923.0, 2.596, 100.000, 56.0, 50, True, 4033.0, 2.399, 100.000, 55.0, 48, True, 3945.0, 2.573, 100.000, 61.0, 39, True, 3619.0, 2.460, 100.000, 70.0, 45, True, 4297.0, 2.417, 100.000, 62.0, 44, True, 3784.0, 2.458, 100.000, 56.0, 40, True, 3619.0
16433, 54, 12, 2.352, 3.677, 4.130, 306.827, 0.721, 60.281, 2.093, 1.740, 4.000, 0.832, 5.000, 4262, 0.000, 0, 0, False, 8783.0, 9376.0, 9461.0, 3.493, 100.000, 2.0, 48, True, 9536.0, 3.628, 100.000, 1.0, 26, True, 9611.0, 3.779, 100.000, 0, 37, False, 9609.0, 3.286, 100.000, 1.0, 46, True, 9433.0, 3.784, 100.000, 0, 50, False, 9641.0, 3.735, 100.000, 1.0, 42, True, 9744.0, 3.839, 100.000, 3.0, 39, True, 9495.0, 3.474, 100.000, 1.0, 50, True, 9376.0, 3.642, 100.000, 3.0, 26, True, 9557.0, 3.498, 100.000, 0, 48, False, 9376.0
16432, 94, 11, 2.574, 3.649, 4.745, 303.835, 0.479, 109.191, 2.394, 1.815, 4.000, 0.758, 5.000, 21172, 0.000, 0, 0, False, 14941.0, 17470.0, 17470.0, 6.281, 100.000, 3.0, 39, True, 17695.0, 6.209, 100.000, 3.0, 37, True, 17796.0, 5.918, 100.000, 1.0, 42, True, 17754.0, 6.426, 100.000, 4.0, 47, True, 17800.0, 6.228, 100.000, 1.0, 39, True, 17488.0, 6.285, 100.000, 0.0, 49, False, 17825.0, 6.141, 100.000, 4.0, 34, True, 17816.0, 6.250, 100.000, 1.0, 41, True, 17631.0, 6.040, 100.000, 4.0, 50, True, 17934.0, 6.229, 100.000, 4.0, 48, True, 17470.0
16434, 78, 15, 2.564, 4.360, 0.833, 299.795, 0.527, 91.638, 3.218, 2.399, 4.000, 0.746, 7.000, 18972, 0.000, 0, 0, False, 2774.0, 5801.0, 6411.0, 6.164, 100.000, 14.0, 45, True, 6877.0, 6.293, 100.000, 6.0, 44, True, 6752.0, 6.262, 100.000, 6.0, 47, True, 6216.0, 6.039, 100.000, 15.0, 50, True, 6326.0, 5.786, 100.000, 11.0, 42, True, 6716.0, 6.100, 100.000, 7.0, 50, True, 6218.0, 6.303, 100.000, 9.0, 29, True, 5801.0, 5.825, 100.000, 9.0, 43, True, 6232.0, 5.715, 100.000, 7.0, 48, True, 5921.0, 6.137, 100.000, 12.0, 47, True, 5801.0
16438, 53, 16, 2.491, 11.955, 0.981, 302.159, 0.868, 37.023, 3.151, 2.582, 12.000, 0.820, 8.000, 312774, 0.000, 0, 0, False, 2600.0, 6391.0, 6654.0, 4.396, 100.000, 39.0, 47, True, 6751.0, 4.531, 100.000, 43.0, 28, True, 6658.0, 4.595, 100.000, 35.0, 44, True, 7189.0, 4.689, 100.000, 33.0, 49, True, 6705.0, 4.574, 100.000, 39.0, 50, True, 6818.0, 4.599, 100.000, 39.0, 45, True, 6904.0, 4.594, 100.000, 36.0, 41, True, 6391.0, 4.483, 100.000, 40.0, 45, True, 7716.0, 4.267, 100.000, 18.0, 35, True, 6790.0, 4.638, 100.000, 37.0, 36, True, 6391.0
16435, 70, 19, 2.557, 5.670, 1.086, 298.698, 0.817, 34.004, 3.586, 3.053, 6.000, 0.851, 9.000, 26242, 0.001, 0, 0, False, 2346.0, 3395.0, 4291.0, 6.911, 100.000, 33.0, 46, True, 3395.0, 6.658, 100.000, 65.0, 44, True, 3574.0, 7.186, 100.000, 52.0, 47, True, 3656.0, 6.868, 100.000, 62.0, 50, True, 3899.0, 6.593, 100.000, 44.0, 50, True, 4229.0, 6.952, 100.000, 40.0, 41, True, 4596.0, 6.393, 100.000, 41.0, 50, True, 4301.0, 6.508, 100.000, 39.0, 44, True, 3836.0, 6.676, 100.000, 49.0, 30, True, 3775.0, 7.093, 100.000, 55.0, 41, True, 3395.0
16439, 53, 17, 2.830, 13.333, 0.736, 299.000, 0.962, 12.248, 3.642, 2.781, 14.000, 0.764, 8.000, 531346, 0.000, 0, 0, False, 1747.0, 2888.0, 2888.0, 4.796, 100.000, 145.0, 50, True, 2980.0, 4.967, 100.000, 168.0, 44, True, 3437.0, 4.766, 100.000, 140.0, 46, True, 3486.0, 5.149, 100.000, 137.0, 18, True, 3334.0, 4.573, 100.000, 143.0, 43, True, 3093.0, 4.926, 100.000, 149.0, 47, True, 3447.0, 4.713, 100.000, 135.0, 40, True, 3348.0, 4.994, 100.000, 142.0, 44, True, 3178.0, 4.901, 100.000, 154.0, 49, True, 3206.0, 4.996, 100.000, 152.0, 49, True, 2888.0
16440, 65, 17, 7.692, 4.482, 4.646, 297.030, 0.562, 88.926, 5.754, 1.132, 4.000, 0.197, 4.000, 83898, 0.000, 0, 0, False, 9624.0, 11815.0, 12292.0, 5.806, 100.000, 3.0, 49, True, 11872.0, 5.810, 100.000, 0, 50, False, 11815.0, 5.926, 100.000, 0, 44, False, 12742.0, 5.585, 100.000, 1.0, 48, True, 12077.0, 5.993, 100.000, 0.0, 47, False, 12353.0, 5.838, 100.000, 2.0, 45, True, 12022.0, 5.935, 100.000, 2.0, 49, True, 12112.0, 5.743, 100.000, 0.0, 44, False, 12352.0, 5.587, 100.000, 1.0, 19, True, 12310.0, 5.476, 100.000, 1.0, 41, True, 11815.0
16441, 66, 11, 7.515, 3.363, 4.455, 299.688, 0.693, 63.609, 4.227, 1.049, 3.000, 0.248, 4.000, 63114, 0.000, 0, 0, False, 7857.0, 9632.0, 10671.0, 4.113, 100.000, 4.0, 50, True, 10548.0, 4.259, 100.000, 5.0, 46, True, 10251.0, 4.231, 100.000, 5.0, 50, True, 10371.0, 4.189, 100.000, 2.0, 42, True, 10469.0, 4.144, 100.000, 3.0, 48, True, 10117.0, 3.967, 100.000, 0.0, 43, False, 10168.0, 4.106, 100.000, 0.0, 49, False, 10195.0, 4.070, 100.000, 4.0, 37, True, 10351.0, 4.087, 100.000, 2.0, 47, True, 9632.0, 4.447, 100.000, 3.0, 46, True, 9632.0
16443, 60, 12, 7.383, 3.569, 0.933, 296.853, 0.733, 57.622, 4.267, 0.954, 4.000, 0.224, 4.000, 57058, 0.000, 0, 0, False, 1583.0, 3353.0, 3941.0, 3.820, 100.000, 13.0, 41, True, 3696.0, 4.149, 100.000, 32.0, 40, True, 3677.0, 4.043, 100.000, 22.0, 49, True, 3411.0, 3.826, 100.000, 11.0, 43, True, 3598.0, 3.894, 100.000, 31.0, 43, True, 3692.0, 3.798, 100.000, 8.0, 30, True, 3461.0, 4.155, 100.000, 16.0, 46, True, 3353.0, 3.644, 100.000, 12.0, 43, True, 3459.0, 3.789, 100.000, 9.0, 21, True, 3887.0, 3.741, 100.000, 15.0, 37, True, 3353.0
16448, 24, 8, 2.250, 2.241, 3.333, 303.370, 0.291, 161.347, 1.167, 1.204, 2.000, 1.032, 3.000, 82, 0.000, 0, 0, False, 4358.0, 4641.0, 4670.0, 1.060, 100.000, 0, 19, False, 4735.0, 1.069, 100.000, 0, 27, False, 4666.0, 0.996, 100.000, 0, 30, False, 4669.0, 1.075, 100.000, 0, 29, False, 4647.0, 1.070, 100.000, 0, 41, False, 4816.0, 1.184, 100.000, 0, 46, False, 4641.0, 1.087, 100.000, 0, 34, False, 4787.0, 1.153, 100.000, 0, 36, False, 4811.0, 1.073, 100.000, 0, 6, False, 4773.0, 1.061, 100.000, 0, 30, False, 4641.0
16436, 88, 17, 2.545, 12.911, 4.773, 306.228, 0.879, 34.748, 3.330, 2.782, 13.000, 0.836, 8.000, 1005730, 0.000, 0, 0, False, 17562.0, 19408.0, 19885.0, 8.567, 100.000, 17.0, 45, True, 20241.0, 8.464, 100.000, 17.0, 44, True, 20181.0, 8.551, 100.000, 14.0, 41, True, 20544.0, 8.483, 100.000, 12.0, 49, True, 19408.0, 8.566, 100.000, 24.0, 50, True, 20483.0, 8.859, 100.000, 16.0, 44, True, 20181.0, 8.413, 100.000, 19.0, 47, True, 20506.0, 8.301, 100.000, 14.0, 50, True, 19723.0, 8.418, 100.000, 17.0, 49, True, 19687.0, 8.216, 100.000, 18.0, 49, True, 19408.0
16437, 83, 18, 2.663, 13.357, 4.771, 295.733, 0.960, 12.190, 3.771, 2.742, 13.000, 0.727, 9.000, 923408, 0.000, 0, 0, False, 14474.0, 15608.0, 16542.0, 8.319, 100.000, 33.0, 47, True, 16214.0, 8.143, 100.000, 44.0, 50, True, 15608.0, 8.718, 100.000, 43.0, 49, True, 16006.0, 8.253, 100.000, 41.0, 47, True, 16010.0, 8.257, 100.000, 39.0, 44, True, 15875.0, 8.318, 100.000, 47.0, 50, True, 15763.0, 8.552, 100.000, 40.0, 50, True, 16146.0, 8.428, 100.000, 45.0, 48, True, 16087.0, 8.096, 100.000, 43.0, 42, True, 16661.0, 8.619, 100.000, 39.0, 49, True, 15608.0
16450, 22, 7, 2.545, 2.286, 0.636, 308.625, 0.315, 162.875, 1.318, 1.041, 2.000, 0.790, 3.000, 312, 0.000, 0, 0, False, 1299.0, 2186.0, 2249.0, 0.861, 100.000, 0, 13, False, 2186.0, 0.828, 100.000, 0, 18, False, 2471.0, 0.885, 100.000, 0, 32, False, 2635.0, 0.862, 100.000, 0.0, 44, False, 2398.0, 0.830, 100.000, 0, 29, False, 2511.0, 0.824, 100.000, 0, 38, False, 2627.0, 0.904, 100.000, 0, 45, False, 2253.0, 0.815, 100.000, 0, 43, False, 2322.0, 0.863, 100.000, 0, 28, False, 2479.0, 0.761, 100.000, 1.0, 47, True, 2186.0
16451, 34, 8, 2.294, 2.449, 0.706, 302.744, 0.633, 93.105, 1.000, 1.073, 2.000, 1.073, 3.000, 694, 0.000, 0, 0, False, 1441.0, 2249.0, 2550.0, 1.390, 100.000, 2.0, 20, True, 2305.0, 1.696, 100.000, 3.0, 27, True, 2449.0, 1.588, 100.000, 6.0, 41, True, 2249.0, 1.580, 100.000, 4.0, 28, True, 2488.0, 1.590, 100.000, 0, 41, False, 2354.0, 1.629, 100.000, 3.0, 22, True, 2686.0, 1.422, 100.000, 0.0, 25, False, 2430.0, 1.397, 100.000, 1.0, 34, True, 2589.0, 1.536, 100.000, 4.0, 21, True, 2462.0, 1.452, 100.000, 6.0, 33, True, 2249.0
16449, 47, 7, 2.277, 2.692, 4.298, 299.570, 0.650, 82.323, 1.213, 1.141, 3.000, 0.941, 3.000, 2186, 0.000, 0, 0, False, 8024.0, 8402.0, 8585.0, 1.859, 100.000, 0, 45, False, 8644.0, 1.924, 100.000, 4.0, 49, True, 8559.0, 1.895, 100.000, 1.0, 38, True, 8532.0, 2.094, 100.000, 2.0, 49, True, 8645.0, 1.956, 100.000, 6.0, 25, True, 8704.0, 2.077, 100.000, 0, 46, False, 8414.0, 1.973, 100.000, 1.0, 41, True, 8873.0, 1.913, 100.000, 0, 16, False, 8402.0, 1.854, 100.000, 4.0, 48, True, 8557.0, 1.959, 100.000, 5.0, 38, True, 8402.0
16453, 10, 4, 2.500, 3.080, 1.900, 301.800, 0.830, 68.156, 0.700, 0.949, 3.000, 1.355, 2.000, 198, 0.001, 0, 0, False, 1394.0, 1604.0, 1883.0, 0.248, 100.000, 1.0, 3, True, 1806.0, 0.251, 100.000, 1.0, 30, True, 1756.0, 0.260, 100.000, 3.0, 7, True, 1604.0, 0.275, 100.000, 2.0, 12, True, 1631.0, 0.276, 100.000, 2.0, 6, True, 1636.0, 0.260, 100.000, 3.0, 12, True, 1637.0, 0.256, 100.000, 0, 10, False, 1654.0, 0.227, 100.000, 1.0, 47, True, 1654.0, 0.247, 100.000, 2.0, 4, True, 1610.0, 0.259, 100.000, 2.0, 17, True, 1604.0
