Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.000, 0, 0, False, 2303.0, 8683.0, 9332.0, 54.298, 100.000, 18.0, 48, True, 8683.0, 51.664, 100.000, 19.0, 29, True, 9323.0, 52.917, 100.000, 21.0, 21, True, 9335.0, 53.241, 100.000, 16.0, 45, True, 9399.0, 53.019, 100.000, 19.0, 42, True, 9383.0, 51.979, 100.000, 16.0, 46, True, 9485.0, 52.108, 100.000, 19.0, 24, True, 9186.0, 53.049, 100.000, 20.0, 42, True, 9330.0, 50.260, 100.000, 14.0, 32, True, 9047.0, 52.239, 100.000, 21.0, 15, True, 8683.0
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.000, 0, 0, False, 9529.0, 10905.0, 10984.0, 74.552, 100.000, 15.0, 44, True, 11369.0, 78.465, 100.000, 16.0, 36, True, 11468.0, 78.095, 100.000, 16.0, 48, True, 11299.0, 75.974, 100.000, 18.0, 42, True, 11249.0, 77.048, 100.000, 16.0, 26, True, 11391.0, 75.860, 100.000, 18.0, 36, True, 10905.0, 73.334, 100.000, 16.0, 48, True, 11106.0, 74.335, 100.000, 18.0, 43, True, 11103.0, 75.781, 100.000, 17.0, 46, True, 11386.0, 75.952, 100.000, 18.0, 48, True, 10905.0
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.001, 0, 0, False, 13213.0, 14227.0, 14261.0, 75.475, 100.000, 23.0, 49, True, 14734.0, 75.484, 100.000, 27.0, 38, True, 14807.0, 81.935, 100.000, 26.0, 48, True, 14227.0, 79.099, 100.000, 32.0, 34, True, 14474.0, 77.350, 100.000, 24.0, 49, True, 14661.0, 75.874, 100.000, 24.0, 48, True, 14422.0, 77.699, 100.000, 32.0, 34, True, 14253.0, 75.440, 100.000, 27.0, 39, True, 14665.0, 75.637, 100.000, 29.0, 46, True, 14575.0, 78.532, 100.000, 32.0, 44, True, 14227.0
16029, 52, 4, 7.212, 3.045, 4.231, 301.016, 0.827, 66.376, 1.865, 0.397, 3.000, 0.213, 2.000, 133754, 0.000, 0, 0, False, 7601.0, 9025.0, 9470.0, 27.454, 100.000, 16.0, 48, True, 9276.0, 26.759, 100.000, 14.0, 42, True, 9793.0, 27.028, 100.000, 13.0, 39, True, 9433.0, 27.817, 100.000, 12.0, 44, True, 9025.0, 26.344, 100.000, 17.0, 45, True, 9199.0, 26.959, 100.000, 18.0, 36, True, 9498.0, 29.060, 100.000, 15.0, 49, True, 9498.0, 26.408, 100.000, 14.0, 50, True, 9408.0, 28.220, 100.000, 17.0, 50, True, 9266.0, 27.388, 100.000, 10.0, 47, True, 9025.0
16027, 75, 8, 7.427, 2.488, 1.053, 300.106, 0.607, 93.470, 2.760, 0.430, 2.000, 0.156, 1.000, 41716, 0.000, 0, 0, False, 4110.0, 5941.0, 6231.0, 47.158, 100.000, 14.0, 48, True, 6032.0, 50.076, 100.000, 19.0, 49, True, 6125.0, 47.853, 100.000, 12.0, 38, True, 5941.0, 47.006, 100.000, 8.0, 47, True, 6179.0, 48.940, 100.000, 13.0, 45, True, 6634.0, 50.133, 100.000, 14.0, 48, True, 6129.0, 50.886, 100.000, 12.0, 43, True, 6425.0, 53.190, 100.000, 15.0, 32, True, 6382.0, 49.481, 100.000, 16.0, 31, True, 6476.0, 44.391, 100.000, 7.0, 34, True, 5941.0
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.000, 0, 0, False, 3349.0, 3349.0, 3419.0, 7.845, 100.000, 2.0, 50, True, 3376.0, 8.117, 100.000, 4.0, 34, True, 3411.0, 8.306, 100.000, 3.0, 39, True, 3436.0, 9.107, 100.000, 2.0, 40, True, 3352.0, 8.060, 100.000, 4.0, 24, True, 3467.0, 8.757, 100.000, 1.0, 35, True, 3377.0, 8.267, 100.000, 3.0, 10, True, 3435.0, 7.841, 100.000, 2.0, 26, True, 3459.0, 8.527, 100.000, 4.0, 43, True, 3349.0, 8.496, 100.000, 4.0, 29, True, 3349.0
16035, 16, 16, 2.438, 5.179, 0.750, 305.590, 0.783, 38.406, 3.188, 2.455, 6.000, 0.770, 7.000, 996, 0.000, 0, 0, False, 1278.0, 1278.0, 1287.0, 8.677, 100.000, 6.0, 6, True, 1327.0, 8.085, 100.000, 9.0, 4, True, 1278.0, 8.362, 100.000, 9.0, 16, True, 1285.0, 8.602, 100.000, 7.0, 9, True, 1322.0, 7.493, 100.000, 6.0, 9, True, 1340.0, 9.044, 100.000, 13.0, 32, True, 1304.0, 9.154, 100.000, 6.0, 48, True, 1278.0, 8.301, 100.000, 9.0, 8, True, 1304.0, 8.704, 100.000, 7.0, 4, True, 1278.0, 8.098, 100.000, 8.0, 28, True, 1278.0
16023, 91, 4, 2.670, 2.959, 1.000, 298.342, 0.820, 68.619, 1.044, 0.829, 3.000, 0.794, 2.000, 67320, 0.000, 0, 0, False, 1804.0, 7310.0, 7515.0, 78.155, 100.000, 65.0, 8, True, 7495.0, 76.385, 100.000, 59.0, 24, True, 7664.0, 77.185, 100.000, 73.0, 37, True, 7474.0, 74.880, 100.000, 60.0, 12, True, 7346.0, 76.908, 100.000, 62.0, 48, True, 7729.0, 77.461, 100.000, 64.0, 33, True, 7310.0, 77.533, 100.000, 74.0, 37, True, 7338.0, 79.140, 100.000, 72.0, 48, True, 7590.0, 74.579, 100.000, 68.0, 22, True, 7328.0, 78.251, 100.000, 70.0, 32, True, 7310.0
16032, 35, 15, 2.457, 4.826, 3.714, 304.709, 0.633, 85.470, 2.571, 2.090, 5.000, 0.813, 7.000, 3338, 0.000, 0, 0, False, 5771.0, 5872.0, 5889.0, 26.376, 100.000, 6.0, 38, True, 6042.0, 24.524, 100.000, 3.0, 26, True, 6118.0, 23.880, 100.000, 1.0, 46, True, 5872.0, 24.451, 100.000, 3.0, 45, True, 6063.0, 24.983, 100.000, 4.0, 32, True, 5901.0, 24.157, 100.000, 3.0, 48, True, 6151.0, 24.954, 100.000, 1.0, 49, True, 6011.0, 24.385, 100.000, 3.0, 29, True, 5975.0, 24.851, 100.000, 2.0, 31, True, 6216.0, 24.936, 100.000, 3.0, 49, True, 5872.0
16034, 28, 18, 2.464, 5.130, 0.679, 306.638, 0.594, 81.006, 2.500, 2.269, 5.000, 0.908, 8.000, 2666, 0.000, 0, 0, False, 1401.0, 1827.0, 2123.0, 21.890, 100.000, 9.0, 38, True, 1949.0, 20.181, 100.000, 10.0, 34, True, 2037.0, 18.621, 100.000, 10.0, 15, True, 2088.0, 19.587, 100.000, 10.0, 13, True, 2009.0, 19.112, 100.000, 5.0, 21, True, 2092.0, 18.989, 100.000, 9.0, 9, True, 1986.0, 19.112, 100.000, 7.0, 20, True, 2005.0, 20.841, 100.000, 12.0, 40, True, 1909.0, 20.299, 100.000, 9.0, 27, True, 1827.0, 19.203, 100.000, 10.0, 36, True, 1827.0
