Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 4552.0, inf, inf, 349329.919, 0.000, 0, 0, False, inf, 340789.405, 0.000, 0, 0, False, inf, 333609.970, 0.000, 0, 0, False, inf, 331168.089, 0.000, 0, 0, False, inf, 336695.042, 0.000, 0, 0, False, inf, 342683.501, 0.000, 0, 0, False, inf, 340760.342, 0.000, 0, 0, False, inf, 335710.398, 0.000, 0, 0, False, inf, 335084.482, 0.000, 0, 0, False, inf, 337783.782, 0.000, 0, 0, False, inf
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 1993.0, inf, inf, 142459.986, 0.000, 0, 0, False, inf, 144676.358, 0.000, 0, 0, False, inf, 141169.215, 0.010, 0, 0, False, inf, 142138.872, 0.000, 0, 0, False, inf, 140489.711, 0.000, 0, 0, False, inf, 140385.272, 0.000, 0, 0, False, inf, 140586.151, 0.000, 0, 0, False, inf, 142082.101, 0.000, 0, 0, False, inf, 140450.560, 0.000, 0, 0, False, inf, 142168.690, 0.000, 0, 0, False, inf
16000, 34, 7, 2.500, 2.329, 3.235, 297.729, 0.312, 157.995, 1.265, 1.053, 2.000, 0.833, 3.000, 692, 0.001, 0, 0, False, 4499.0, inf, inf, 4533.490, 0.184, 0, 6, False, inf, 4896.193, 0.169, 0, 0, False, inf, 4945.620, 0.167, 0, 5, False, inf, 4575.927, 0.173, 0, 2, False, inf, 4996.207, 0.163, 0, 0, False, inf, 5693.263, 0.138, 0, 0, False, inf, 4575.931, 0.173, 0, 4, False, inf, 4619.054, 0.171, 0, 1, False, inf, 7749.396, 0.100, 0, 0, False, inf, 4220.888, 0.189, 0, 4, False, inf
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.001, 0, 0, False, 9529.0, inf, inf, 445253.997, 0.000, 0, 0, False, inf, 429432.885, 0.000, 0, 0, False, inf, 428904.734, 0.000, 0, 0, False, inf, 429131.054, 0.000, 0, 0, False, inf, 430050.997, 0.000, 0, 0, False, inf, 433839.177, 0.000, 0, 0, False, inf, 427602.399, 0.000, 0, 0, False, inf, 431492.634, 0.000, 0, 0, False, inf, 428444.851, 0.000, 0, 0, False, inf, 430932.336, 0.000, 0, 0, False, inf
16029, 52, 4, 7.212, 3.045, 4.231, 301.016, 0.827, 66.376, 1.865, 0.397, 3.000, 0.213, 2.000, 133754, 0.001, 0, 0, False, 7601.0, inf, inf, 164195.258, 0.000, 0, 0, False, inf, 165097.668, 0.000, 0, 0, False, inf, 162008.053, 0.000, 0, 0, False, inf, 161977.800, 0.000, 0, 0, False, inf, 163938.087, 0.000, 0, 0, False, inf, 167154.953, 0.000, 0, 0, False, inf, 165983.929, 0.000, 0, 0, False, inf, 166081.139, 0.000, 0, 0, False, inf, 163595.244, 0.000, 0, 0, False, inf, 162558.586, 0.000, 0, 0, False, inf
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.000, 0, 0, False, 13213.0, inf, inf, 489665.013, 0.000, 0, 0, False, inf, 489626.402, 0.000, 0, 0, False, inf, 489629.268, 0.000, 0, 0, False, inf, 489638.864, 0.000, 0, 0, False, inf, 489671.612, 0.000, 0, 0, False, inf, 489638.414, 0.000, 0, 0, False, inf, 489624.747, 0.000, 0, 0, False, inf, 489634.852, 0.000, 0, 0, False, inf, 489657.968, 0.000, 0, 0, False, inf, 489641.517, 0.000, 0, 0, False, inf
16023, 91, 4, 2.670, 2.959, 1.000, 298.342, 0.820, 68.619, 1.044, 0.829, 3.000, 0.794, 2.000, 67320, 0.003, 0, 0, False, 1804.0, inf, inf, 402099.961, 0.000, 0, 0, False, inf, 396987.902, 0.000, 0, 0, False, inf, 398869.897, 0.000, 0, 0, False, inf, 395728.348, 0.000, 0, 0, False, inf, 393437.123, 0.000, 0, 0, False, inf, 397859.710, 0.000, 0, 0, False, inf, 395305.935, 0.000, 0, 0, False, inf, 392868.444, 0.000, 0, 0, False, inf, 392087.288, 0.000, 0, 0, False, inf, 396559.241, 0.000, 0, 0, False, inf
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.001, 0, 0, False, 3349.0, 3397.0, 3495.0, 10.440, 6.036, 0.0, 20, False, 3435.0, 32.391, 6.551, 0.0, 22, False, 3397.0, 29.592, 5.661, 0.5, 12, True, 3405.0, 43.369, 6.232, 0.0, 10, False, 3422.0, 22.796, 6.273, 0.5, 17, True, 3601.0, 53.338, 6.403, 0.0, 2, False, 3472.0, 16.319, 6.113, 0.0, 3, False, 3517.0, 24.608, 5.973, 0.0, 36, False, 3429.0, 37.133, 6.712, 0.0, 11, False, 3419.0, 44.690, 6.399, 0.0, 27, False, 3397.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 10027.0, 13737.0, inf, 1015.881, 4.304, 0, 20, False, inf, 1100.326, 3.913, 0, 17, False, inf, 1037.366, 4.152, 0, 19, False, inf, 1069.095, 4.026, 0, 31, False, 13766.0, 172.455, 4.094, 0.0, 8, False, inf, 1085.652, 3.966, 0, 38, False, 14007.0, 153.662, 3.632, 0.0, 12, False, 14376.0, 489.320, 4.546, 0.0, 22, False, 13840.0, 248.619, 3.823, 0.0, 13, False, 13737.0, 339.282, 4.234, 0.0, 32, False, 13737.0
16035, 16, 16, 2.438, 5.179, 0.750, 305.590, 0.783, 38.406, 3.188, 2.455, 6.000, 0.770, 7.000, 996, 0.000, 0, 0, False, 1278.0, inf, inf, 6345.011, 0.040, 0, 0, False, inf, 13343.048, 0.020, 0, 0, False, inf, 12713.513, 0.020, 0, 0, False, inf, 8938.440, 0.030, 0, 0, False, inf, 26193.553, 0.010, 0, 0, False, inf, 25962.923, 0.000, 0, 0, False, inf, 6475.233, 0.040, 0, 0, False, inf, 12744.444, 0.020, 0, 0, False, inf, 12649.790, 0.020, 0, 0, False, inf, 25889.640, 0.010, 0, 0, False, inf
16034, 28, 18, 2.464, 5.130, 0.679, 306.638, 0.594, 81.006, 2.500, 2.269, 5.000, 0.908, 8.000, 2666, 0.000, 0, 0, False, 1401.0, inf, inf, 83347.721, 0.000, 0, 0, False, inf, 84206.850, 0.000, 0, 0, False, inf, 83410.925, 0.000, 0, 0, False, inf, 83420.170, 0.000, 0, 0, False, inf, 83104.550, 0.000, 0, 0, False, inf, 84072.703, 0.000, 0, 0, False, inf, 83287.025, 0.000, 0, 0, False, inf, 82533.123, 0.000, 0, 0, False, inf, 82681.049, 0.000, 0, 0, False, inf, 84854.487, 0.000, 0, 0, False, inf
16031, 68, 4, 7.456, 3.073, 0.926, 304.209, 0.822, 67.510, 1.897, 0.306, 3.000, 0.161, 1.000, 324442, 0.000, 0, 0, False, 2752.0, inf, inf, 202692.900, 0.000, 0, 0, False, inf, 202083.221, 0.000, 0, 0, False, inf, 205266.468, 0.000, 0, 0, False, inf, 201920.462, 0.000, 0, 0, False, inf, 205537.785, 0.000, 0, 0, False, inf, 199729.799, 0.000, 0, 0, False, inf, 201681.843, 0.000, 0, 0, False, inf, 202357.669, 0.000, 0, 0, False, inf, 203265.641, 0.000, 0, 0, False, inf, 207040.463, 0.000, 0, 0, False, inf
16032, 35, 15, 2.457, 4.826, 3.714, 304.709, 0.633, 85.470, 2.571, 2.090, 5.000, 0.813, 7.000, 3338, 0.000, 0, 0, False, 5771.0, inf, inf, 177943.432, 0.000, 0, 0, False, inf, 178396.579, 0.000, 0, 0, False, inf, 177391.342, 0.000, 0, 0, False, inf, 175496.338, 0.000, 0, 0, False, inf, 177858.029, 0.000, 0, 0, False, inf, 176222.998, 0.000, 0, 0, False, inf, 180302.509, 0.000, 0, 0, False, inf, 179683.053, 0.000, 0, 0, False, inf, 176298.108, 0.010, 0, 0, False, inf, 179251.246, 0.000, 0, 0, False, inf
16039, 19, 19, 2.158, 13.976, 0.526, 295.951, 0.966, 11.194, 2.579, 2.795, 14.000, 1.084, 9.000, 33908, 0.000, 0, 0, False, 1053.0, inf, inf, 59507.666, 0.000, 0, 0, False, inf, 59393.173, 0.000, 0, 0, False, inf, 58741.250, 0.000, 0, 0, False, inf, 58982.699, 0.000, 0, 0, False, inf, 61862.761, 0.000, 0, 0, False, inf, 60359.406, 0.000, 0, 0, False, inf, 60799.243, 0.000, 0, 0, False, inf, 60311.363, 0.000, 0, 0, False, inf, 59608.969, 0.000, 0, 0, False, inf, 62301.285, 0.000, 0, 0, False, inf
16040, 22, 18, 7.182, 4.968, 3.682, 307.930, 0.590, 82.264, 6.682, 1.323, 5.000, 0.198, 5.000, 6606, 0.000, 0, 0, False, 3954.0, 4440.0, 4695.0, 13.632, 15.329, 0.0, 17, False, 4440.0, 21.570, 16.684, 0.0, 41, False, 4608.0, 26.063, 16.604, 0.0, 6, False, 4735.0, 40.264, 16.671, 0.0, 9, False, 4691.0, 16.999, 16.356, 0.0, 20, False, 4650.0, 16.212, 14.261, 0.0, 18, False, 4551.0, 32.214, 16.971, 0.0, 6, False, 4502.0, 26.189, 15.981, 0.0, 18, False, 4719.0, 17.105, 16.554, 0.0, 11, False, 4638.0, 31.366, 15.925, 0.0, 6, False, 4440.0
16027, 75, 8, 7.427, 2.488, 1.053, 300.106, 0.607, 93.470, 2.760, 0.430, 2.000, 0.156, 1.000, 41716, 0.000, 0, 0, False, 4110.0, inf, inf, 424311.086, 0.000, 0, 0, False, inf, 430667.075, 0.000, 0, 0, False, inf, 423366.049, 0.000, 0, 0, False, inf, 431264.303, 0.000, 0, 0, False, inf, 430684.427, 0.000, 0, 0, False, inf, 437178.392, 0.000, 0, 0, False, inf, 432020.057, 0.000, 0, 0, False, inf, 432465.375, 0.000, 0, 0, False, inf, 431307.655, 0.000, 0, 0, False, inf, 430973.323, 0.000, 0, 0, False, inf
16030, 67, 9, 7.388, 7.127, 0.821, 300.923, 0.779, 60.678, 3.537, 0.703, 7.000, 0.199, 3.000, 1766126, 0.000, 0, 0, False, 1801.0, inf, inf, 407903.142, 0.000, 0, 0, False, inf, 407020.302, 0.000, 0, 0, False, inf, 405991.623, 0.000, 0, 0, False, inf, 414236.791, 0.000, 0, 0, False, inf, 408463.398, 0.000, 0, 0, False, inf, 408671.657, 0.000, 0, 0, False, inf, 413140.067, 0.000, 0, 0, False, inf, 407960.690, 0.000, 0, 0, False, inf, 422217.382, 0.000, 0, 0, False, inf, 424245.031, 0.000, 0, 0, False, inf
16037, 45, 10, 2.400, 7.639, 3.822, 307.120, 0.934, 22.387, 1.800, 1.804, 8.000, 1.002, 5.000, 63642, 0.000, 0, 0, False, 7899.0, inf, inf, 239095.368, 0.000, 0, 0, False, inf, 240940.214, 0.000, 0, 0, False, inf, 241760.165, 0.000, 0, 0, False, inf, 237012.575, 0.000, 0, 0, False, inf, 237572.760, 0.000, 0, 0, False, inf, 240642.136, 0.000, 0, 0, False, inf, 240486.322, 0.000, 0, 0, False, inf, 252673.687, 0.000, 0, 0, False, inf, 246998.938, 0.000, 0, 0, False, inf, 258153.063, 0.000, 0, 0, False, inf
